Dataset	Random-mean	P-value
0	0.0972317	0.03742509380926936
1	0.0998949	0.060079438218635116
2	0.1023223	0.08971176317580493
3	0.100994	0.07229754989604664
4	0.0984715	0.04685524865618973
5	0.0991315	0.05264555383446672
6	0.099241	0.05366198037540616
7	0.0998684	0.05980748137120918
8	0.0995311	0.056434514452977584
9	0.1000671	0.06187180258517923
10	0.1006567	0.06834789173411174
11	0.1009942	0.07229994627164521
12	0.1027804	0.09645050384248265
13	0.1048254	0.13162037465627774
14	0.098756	0.04928177052015811
15	0.1015765	0.07955862082525511
16	0.1015963	0.07981552164763855
17	0.1029833	0.09956221597909545
18	0.1044245	0.12403575418695478
19	0.1023559	0.09019274852837265
20	0.1037307	0.11172274134064338
21	0.1020537	0.08594078007234565
22	0.0976725	0.0405734643473157
23	0.1009036	0.07122104669758954
24	0.0985009	0.04710124066301289
25	0.0988183	0.049827015635168455
26	0.1033543	0.10545922017272871
27	0.0988382	0.05000224448151463
28	0.104866	0.13240816668440222
29	0.1018402	0.08303587738067328
30	0.1027828	0.09648684927483393
31	0.1023551	0.09018127235805849
32	0.099404	0.05520541659690263
33	0.1059295	0.15437482031985889
34	0.1014015	0.0773172247776142
35	0.10070370000000001	0.06888733966541459
36	0.0993108	0.054318431136389275
37	0.1069373	0.17765519271673225
38	0.099664	0.057744047785745815
39	0.0968191	0.034669479737469915
40	0.0995348	0.05647063410751336
41	0.098825	0.04988595452941037
42	0.100948	0.07174811369308093
43	0.1071793	0.1836171996540523
44	0.1008443	0.07052207211916561
45	0.0976668	0.04053135839922171
46	0.1048858	0.13279368711747402
47	0.1079607	0.20388196464761546
48	0.0948579	0.023824311694109628
49	0.1031421	0.10205320774576082
50	0.1034033	0.10625843217242122
51	0.1011254	0.07388608251227188
52	0.0992394	0.053647011020239735
53	0.10441	0.12376797630998382
54	0.1022164	0.08820933716613043
55	0.1055146	0.1454957812027872
56	0.1027754	0.09637481947281418
57	0.1063121	0.1629231243589228
58	0.1004385	0.06588890343583417
59	0.0994288	0.05544346763824165
60	0.1027045	0.09530673558315811
61	0.0998037	0.059147795809264624
62	0.0980873	0.04373902444397992
63	0.1044997	0.12543178485016224
64	0.095004	0.024515768138830493
65	0.0984193	0.04642115836314012
66	0.1018155	0.08270501752844957
67	0.1047314	0.12981040787293194
68	0.0999796	0.06095557843620856
69	0.1002466	0.06378716690269184
70	0.1041545	0.11912340762125358
71	0.1006776	0.0685873423442776
72	0.1004949	0.06651738361490904
73	0.1032001	0.10297532410122921
74	0.0980203	0.0432139727940652
75	0.1030321	0.10032247832697026
76	0.0979062	0.04233211131082891
77	0.097244	0.037510032012210044
78	0.1008674	0.0707936800448722
79	0.098054	0.04347739446201804
80	0.0990306	0.05172329225630591
81	0.1018536	0.08321582172530456
82	0.1033189	0.104884811969
83	0.0979059	0.042329812931921125
84	0.1016228	0.08016041123515669
85	0.0931358	0.016867930604422116
86	0.1032747	0.10417111270183577
87	0.1037496	0.11204484786196553
88	0.1046277	0.12783621233475634
89	0.0997052	0.05815512066116491
90	0.1000389	0.06157527637128774
91	0.0972412	0.03749068203715175
92	0.1097633	0.25674677574643157
93	0.1057732	0.15098265444291278
94	0.1019692	0.084781366937341
95	0.1051001	0.13702222682299758
96	0.0977846	0.04140913603774733
97	0.0969654	0.03562599980537141
98	0.0994348	0.05550118933536457
99	0.0980458	0.04341317288025203
100	0.1047362	0.12990235977167194
101	0.1017117	0.08132629774793364
102	0.1039146	0.11488817980811732
103	0.0984722	0.046861092985779826
104	0.0991663	0.052966818494171994
