Dataset	Random-mean	P-value
297	0.68574202	2.7388626140122374e-12
298	0.68337795	6.319292435355971e-13
299	0.68755795	8.252360880241671e-12
300	0.68134704	1.7445438970896978e-13
301	0.68716532	6.512817738239243e-12
302	0.68262453	3.9315584924781917e-13
303	0.68518804	1.948343952694613e-12
304	0.685798	2.8344585829367964e-12
305	0.68416578	1.0341310742161969e-12
306	0.68787364	9.975523805782863e-12
307	0.68714959	6.451211878942976e-12
308	0.67994644	7.077756413714188e-14
309	0.68221448	3.032236149259784e-13
310	0.68768509	8.907982848967113e-12
311	0.6842288	1.0755115084437967e-12
312	0.68639369	4.078469415172901e-12
313	0.68299061	4.953316996792817e-13
314	0.68564027	2.573157762496734e-12
315	0.68282117	4.45145268700964e-13
316	0.68608891	3.386598755884625e-12
317	0.68534207	2.1422604455367936e-12
318	0.68611853	3.448425419084133e-12
319	0.67897215	3.752900314919646e-14
320	0.68811479	1.1525597672310986e-11
321	0.68361868	7.348608566598525e-13
322	0.68613644	3.4863465068952604e-12
323	0.68229566	3.192494586306056e-13
324	0.68383631	8.420163944699455e-13
325	0.68539182	2.2088587056297355e-12
326	0.68508199	1.824978362394321e-12
327	0.68624187	3.7180299348545415e-12
328	0.68492406	1.6553759241069737e-12
329	0.68484203	1.5735030439379736e-12
330	0.68716143	6.4975291231205766e-12
331	0.68421113	1.0637473239004474e-12
332	0.68132724	1.72257790688197e-13
333	0.68203574	2.706790061124015e-13
334	0.69194079	1.0848859003944551e-10
335	0.68286683	4.581539024749996e-13
336	0.68793606	1.0355894661117825e-11
337	0.683558	7.074569322442429e-13
338	0.68155503	1.992630726883981e-13
339	0.68624417	3.7232493360489305e-12
340	0.68399465	9.295049596138235e-13
341	0.68459339	1.3489180030720302e-12
342	0.68359976	7.262060747269402e-13
343	0.68468051	1.4237669879075797e-12
344	0.68774535	9.236345194372612e-12
345	0.68342509	6.508996174474917e-13
346	0.68587618	2.9734776602071222e-12
347	0.68770173	8.997491603852793e-12
