Dataset	Random-mean	P-value
278	0.19876953	3.418625787317005e-58
279	0.19175499	7.167062781267779e-53
280	0.19058116	5.464234416320009e-52
281	0.19616624	3.2963316099228223e-56
282	0.19168564	8.082272055501397e-53
283	0.19428734	8.781359381943557e-55
284	0.19664807	1.417606678226931e-56
285	0.19480694	3.5474549668416336e-55
286	0.19799069	1.3443566644684924e-57
287	0.19567529	7.781592841705752e-56
288	0.19501835	2.452595089545817e-55
289	0.19517142	1.8772510690561545e-55
290	0.19682814	1.0339615914740959e-56
291	0.19780238	1.8713836789274846e-57
292	0.19559784	8.910092277830438e-56
293	0.20225179	7.329681186656313e-61
294	0.19595732	4.751391118400981e-56
295	0.19968832	6.7802166002470475e-59
296	0.19914411	1.76826133284986e-58
297	0.19749302	3.221357596236279e-57
298	0.19653725	1.7213777012253483e-56
299	0.20126237	4.2164032144410045e-60
300	0.19823474	8.755272714773868e-58
301	0.19619806	3.1177411336448384e-56
302	0.1910646	2.3687534450476786e-52
303	0.20242569	5.38779527744097e-61
304	0.19278039	1.209482709660529e-53
305	0.19912751	1.8207006586081466e-58
306	0.19795898	1.421370909922553e-57
307	0.19463167	4.816709956785346e-55
308	0.19728577	4.6342621271383837e-57
309	0.19502433	2.4271172055131025e-55
310	0.19581474	6.097464991406417e-56
311	0.19397097	1.5241166021830668e-54
312	0.1983442	7.22284587489294e-58
313	0.1995083	9.31102548445748e-59
314	0.19393399	1.6255365656027144e-54
315	0.19910318	1.9003788954568434e-58
316	0.19170154	7.862633731047463e-53
317	0.19771581	2.1786305284528314e-57
318	0.20077204	1.0024387882332346e-59
319	0.19665956	1.389351678360273e-56
320	0.1966567	1.3963316656474028e-56
321	0.19721007	5.292419849951181e-57
322	0.19532193	1.443189443398344e-55
323	0.19793256	1.4888922146558035e-57
324	0.19978666	5.701300690391913e-59
325	0.2048981	6.717407563343665e-63
326	0.19736294	4.047418716322819e-57
327	0.19633675	2.445591256999532e-56
328	0.19148924	1.1357786347642767e-52
329	0.1988242	3.1051133834057717e-58
330	0.20258236	4.082732903992694e-61
331	0.19772503	2.1436440493052615e-57
332	0.20186276	1.4587983222768032e-60
333	0.20383471	4.43643091929822e-62
334	0.19851972	5.3049515217328836e-58
335	0.20138156	3.4156226586261056e-60
336	0.20204397	1.0587310193022671e-60
337	0.19393058	1.6352214800581964e-54
338	0.19488455	3.0980010675043168e-55
339	0.19974202	6.167981936227427e-59
340	0.19413509	1.1450358916799159e-54
341	0.19341284	4.0275468317613334e-54
342	0.19862227	4.429493945109283e-58
343	0.19278331	1.2033623651485771e-53
344	0.20089277	8.099871765718614e-60
345	0.19613661	3.471805488212571e-56
346	0.19935273	1.2246348664973013e-58
347	0.19521036	1.7538008904064805e-55
348	0.19783648	1.762601752575481e-57
349	0.1980667	1.1762978071923613e-57
350	0.19810881	1.0924029992243874e-57
351	0.19188338	5.737098132275356e-53
352	0.19367001	2.5742575895497408e-54
353	0.19901019	2.2383538120560596e-58
354	0.19772812	2.1320446610782966e-57
355	0.19707846	6.66659035493139e-57
356	0.19894099	2.5282652712896893e-58
357	0.19889368	2.7477727544614997e-58
358	0.19816811	9.842974267161231e-58
359	0.19822991	8.829914249613349e-58
360	0.19518909	1.8201920405553013e-55
361	0.19693172	8.622778368751981e-57
362	0.19754754	2.9273833138711867e-57
363	0.19653362	1.7323587639299033e-56
364	0.19872363	3.706134324306735e-58
365	0.19579861	6.271947787593946e-56
366	0.19908337	1.967820368643533e-58
367	0.19952563	9.031050037330095e-59
368	0.20289364000000001	2.352500260391786e-61
369	0.19565538	8.057282732660235e-56
370	0.19969705	6.67670417190505e-59
371	0.19517075	1.8794494024655887e-55
372	0.20039937	1.9351540201343867e-59
373	0.20046303	1.7295447334667535e-59
374	0.19834768	7.178793297344478e-58
375	0.2039319	3.7338295645944126e-62
376	0.1947965	3.6126890704733165e-55
377	0.19901235	2.2298600418403584e-58
378	0.19658852	1.5735057811583345e-56
379	0.20062726	1.2943608022279523e-59
380	0.19301986	7.977389210581185e-54
381	0.19678144	1.1221542372626356e-56
382	0.19683223	1.0265755834651539e-56
383	0.20086523	8.503512433666957e-60
384	0.1953151	1.4605162157779697e-55
385	0.19722379	5.166566756719289e-57
386	0.20004898	3.5902990356051775e-59
387	0.19978508	5.717199985648158e-59
388	0.19501993	2.4458376247490264e-55
389	0.19909863	1.9156617964207057e-58
390	0.19522021	1.723880394876907e-55
391	0.19633376	2.45842919990628e-56
392	0.20179724	1.6380208424530205e-60
393	0.1964882	1.875820000643767e-56
394	0.19638279	2.2561587847284397e-56
395	0.1955632	9.46637897966247e-56
396	0.19403738	1.3575862929756375e-54
397	0.19288797	1.0032676677522449e-53
398	0.19476732	3.8014436238395556e-55
399	0.1974182	3.6733756127280556e-57
400	0.19602923	4.189606716646346e-56
401	0.19551015	1.0386286568258633e-55
402	0.19727873	4.69185448252918e-57
403	0.19757201	2.8043049924895095e-57
404	0.1971959	5.425616076404614e-57
405	0.20386653	4.192947310392172e-62
406	0.19755163	2.9064422806644497e-57
407	0.19640656	2.164167541297757e-56
408	0.19773908	2.0914057552985344e-57
409	0.19621562	3.0233578704150774e-56
410	0.19334966	4.4955121318962664e-54
411	0.19531795	1.4532610390788423e-55
412	0.19488837	3.0774103075199115e-55
413	0.19699992	7.650970636099509e-57
414	0.1919989	4.695755127842321e-53
415	0.19418107	1.0568543685145973e-54
416	0.19528445	1.5408651281516845e-55
417	0.19753437	2.995843927219665e-57
418	0.19723459	5.069605118512975e-57
419	0.20134666	3.632918760259474e-60
