Dataset	Random-mean	P-value
0	0.0084771	0.6104788144376967
1	0.0083347	0.6433711686764588
2	0.0080134	0.7201277149896543
3	0.0098447	0.3396755072910993
4	0.0079927	0.7251816524088506
5	0.0085166	0.6014891576349606
6	0.0078812	0.7526064023863573
7	0.009424	0.4134519442926142
8	0.0067053	0.9457334786375178
9	0.0092064	0.45508192829243654
10	0.0093899	0.4198222442046924
11	0.0095605	0.3885327665066708
12	0.0084351	0.6201024585416262
13	0.0079074	0.7461325122584086
14	0.0084677	0.6126269016071626
15	0.0081189	0.6945640282943562
16	0.007185	0.9296442538423393
17	0.0086686	0.5674687189008649
18	0.0073174	0.8954213036733497
19	0.0084831	0.6091094499736616
20	0.0090401	0.4884323538623865
21	0.0087576	0.5479874001609524
22	0.0079324	0.739971839969659
23	0.0081903	0.6774565998312614
24	0.0062992	0.8411440676882179
25	0.0086405	0.5736879292473116
26	0.0084281	0.6217128230711888
27	0.0082586	0.6612464475029767
28	0.0073904	0.8766311738401372
29	0.0067781	0.9646362290926629
30	0.0078434	0.7619773167450696
31	0.0094193	0.41432653646107576
32	0.0076742	0.804335234702678
33	0.0084633	0.6136335388982477
34	0.0091994	0.4564593033412251
35	0.007197	0.9265361255461929
36	0.0078702	0.7553296877828587
37	0.0079222	0.7424834000340998
38	0.0088471	0.5287368493440947
39	0.0070499	0.9646996953695378
40	0.0083567	0.6382412949158556
41	0.0078088	0.7705857547180099
42	0.0081291	0.6921102856139849
43	0.0079972	0.7240819396928639
44	0.0070854	0.955478818435325
45	0.0073719	0.8813868948671058
46	0.0087782	0.5435259415842567
47	0.0069677	0.98606667097619
48	0.0080585	0.7091591205807657
49	0.0086946	0.5617432852208696
50	0.0086175	0.5788023733404835
51	0.0082176	0.6709587744295908
52	0.0087787	0.5434178795245741
53	0.0091128	0.4736925142940458
54	0.0080538	0.7102994173267715
55	0.0071008	0.9514805608184618
56	0.0078868	0.7512211853693882
57	0.0105026	0.2424433128247895
58	0.0078565	0.7587256809867228
59	0.0077768	0.7785726486679929
60	0.0097931	0.3482396994263981
61	0.0086846	0.5639420583392327
62	0.0085754	0.588219273183461
63	0.0088969	0.5181768727077385
64	0.0076885	0.8007310341556837
65	0.008137	0.690212061022579
66	0.0087203	0.5561115801368944
67	0.007553	0.8350429774574628
68	0.0088124	0.536159312871247
69	0.0083656	0.6361709340375326
70	0.007396	0.8751924763211905
71	0.0084781	0.610250491903405
72	0.0083434	0.6413404807731676
73	0.008407	0.6265778985916539
74	0.009115	0.4732503230585725
75	0.0087439	0.5509645028846127
76	0.0083696	0.635241361106569
77	0.0086621	0.5689044440673724
78	0.0087932	0.5402887529789335
79	0.0080834	0.7031289247632027
80	0.0086611	0.5691254792356819
81	0.0108126	0.20418058121810068
82	0.0077486	0.7856306242270242
