Dataset	Random-mean	P-value
548	0.08683348	3.1065694205229663e-23
549	0.08357717	1.6821706618818223e-20
550	0.08400447	7.495191032165051e-21
551	0.08410977	6.136240094879782e-21
552	0.08012953	9.325957586971364e-18
553	0.08361568	1.564319827571781e-20
554	0.08372813	1.2650416590057175e-20
555	0.08875507	6.590352753557121e-25
556	0.0842226	4.950526015556649e-21
557	0.08518133	7.866146013324067e-22
558	0.08573371	2.6930560500232162e-22
559	0.08453714	2.7154020617154895e-21
560	0.08369967	1.334936121055422e-20
561	0.08541479	5.005830595950323e-22
562	0.08260178	1.0431892203922038e-19
563	0.0830487	4.537313350985593e-20
564	0.08499906	1.1182423519875058e-21
565	0.08596127	1.727324638941506e-22
566	0.08564617	3.193532952995203e-22
567	0.08620421	1.073414249843474e-22
568	0.08399802	7.587519275267433e-21
569	0.08315491	3.719511132146557e-20
570	0.08691572	2.6396952857648982e-23
571	0.08509265	9.335620689810448e-22
572	0.08400453	7.494337416917252e-21
573	0.0820726	2.773574513158407e-19
574	0.0821446	2.42928847913905e-19
575	0.08337823	2.4463551122052363e-20
576	0.08521343	7.392879056510132e-22
577	0.08560737	3.443906963893414e-22
578	0.08370416	1.3236600747768432e-20
579	0.08367304	1.4037987527837486e-20
580	0.08389621	9.203576715779257e-21
581	0.08477442	1.7228587494325963e-21
582	0.08286153	6.434922603295168e-20
583	0.08326752	3.0116895361957575e-20
584	0.08406419	6.691549963353118e-21
585	0.08403728	7.042506900024857e-21
586	0.08304219	4.592872434649599e-20
587	0.08349715	1.9559367136864332e-20
588	0.08569399	2.9096806417227744e-22
589	0.08259201	1.0622765257113984e-19
590	0.08389129	9.28978497312161e-21
591	0.08284412	6.647137304510576e-20
592	0.08403667	7.050670495840054e-21
593	0.08208022	2.7349619773044796e-19
594	0.08467026	2.1041274654982503e-21
595	0.08455672	2.6155122140104418e-21
596	0.08475009	1.805269996900624e-21
597	0.08256955	1.1074783350685243e-19
598	0.08288114	6.203925442782408e-20
599	0.08091923	2.2673157879443724e-18
600	0.0832876	2.900318177631026e-20
601	0.08768566	5.6951123384922075e-24
602	0.08583099	2.2277799644055257e-22
603	0.08477675	1.7151651313370286e-21
604	0.08458762	2.465237937665578e-21
605	0.08278503	7.420464154618943e-20
606	0.08514433	8.449053476732378e-22
607	0.08314308	3.8028307556771115e-20
608	0.08288039	6.2126070128814e-20
609	0.0861042	1.3058923498230683e-22
610	0.08195895	3.417871881323885e-19
611	0.08386845	9.700592616139585e-21
612	0.08571846	2.774265156889318e-22
613	0.08483469	1.5344374399946694e-21
614	0.08522557	7.221352563802447e-22
615	0.08406657	6.661358307606234e-21
616	0.08545148	4.661940356466382e-22
617	0.08489398	1.3690583004692776e-21
618	0.08647756	6.272496113148691e-23
619	0.08162961	6.24668996477564e-19
620	0.08065658	3.637056056673696e-18
621	0.08493301	1.269973108262219e-21
622	0.08592421	1.857068695745182e-22
623	0.08429502	4.3123332644766605e-21
624	0.08555188	3.836185202206963e-22
625	0.08472991	1.876582532288751e-21
626	0.08420516	5.117710254220827e-21
627	0.08526762	6.65719322417372e-22
628	0.08361313	1.57186380673466e-20
629	0.08520216	7.555729307906745e-22
630	0.08527528	6.559238280224661e-22
631	0.08606328	1.4148422935099414e-22
632	0.08292985	5.665101937471159e-20
633	0.08586598	2.0807294571422926e-22
634	0.08390344	9.078330280500045e-21
635	0.08375212	1.2089527414095268e-20
636	0.0823227	1.7490291324609492e-19
637	0.08386234	9.813510560270439e-21
638	0.08371565	1.2952327361040229e-20
639	0.08426645	4.553722115405435e-21
640	0.08708235	1.8967179777870143e-23
641	0.08627272	9.383686746515607e-23
642	0.08406201	6.719323576391135e-21
643	0.08196702	3.3675962332759796e-19
644	0.08675506	3.627836324945342e-23
645	0.08171568	5.337627608642484e-19
646	0.08506168	9.910519043386788e-22
647	0.08515592	8.261995076571516e-22
648	0.08374192	1.2324925777930272e-20
649	0.08354394	1.790911362554958e-20
650	0.08757515	7.104457023591573e-24
651	0.08281026	7.079927469439386e-20
652	0.08696566	2.390922156134906e-23
653	0.08424053	4.784291945995588e-21
654	0.0854105	5.047649160410915e-22
655	0.08682473	3.160831851371796e-23
656	0.08413558	5.842321494412231e-21
657	0.08426619	4.555979287929706e-21
658	0.08692747	2.5789449591838597e-23
659	0.08453219	2.741248731581895e-21
660	0.08725558	1.3440511612421397e-23
661	0.08429118	4.3440239145815904e-21
662	0.08426266	4.586734786786748e-21
663	0.08108239	1.6886362866204218e-18
664	0.0854518	4.659046618052798e-22
665	0.08586923	2.0675700438451846e-22
666	0.08648938	6.128167674298978e-23
667	0.08248344	1.2991463546976503e-19
668	0.08577786	2.471014167189052e-22
669	0.08374784	1.218775454172841e-20
670	0.08047621	5.025022766402021e-18
671	0.08499388	1.1294619235426673e-21
672	0.0869502	2.4653386725250538e-23
673	0.08221751	2.1238303646205046e-19
674	0.0791386	5.344986262773934e-17
675	0.08157978	6.841431456298216e-19
676	0.08335899	2.5364270914058307e-20
677	0.08420047	5.163617388719e-21
