Dataset	Random-mean	P-value
0	0.10225472	0.0007765431356536185
1	0.10018794	0.00021663053008113122
2	0.09988024	0.0001775590013566125
3	0.10061782	0.00028492778216813547
4	0.09835918	6.424392145665489e-05
5	0.09770561999999999	4.080681953241027e-05
6	0.09762393	3.852879868860077e-05
7	0.09778443	4.31255842254375e-05
8	0.10015025	0.00021144267546341697
9	0.09771768	4.1153795120033444e-05
10	0.09846612	6.91290518550902e-05
11	0.10122406	0.00041618168760443547
12	0.10143914	0.00047504362474966647
13	0.0977998	4.359217657271555e-05
14	0.09717913	2.810195294078474e-05
15	0.09785799	4.540254844267367e-05
16	0.0976579	3.946098740463896e-05
17	0.10020559	0.0002191009639280611
18	0.10079525	0.0003186344689718826
19	0.09859903	7.569250741580136e-05
20	0.09765647	3.9421316932934704e-05
21	0.099416	0.00013096301274968876
22	0.09631655	1.5036379562662531e-05
23	0.09969826	0.00015768543728363293
24	0.10028483	0.000230522484667246
25	0.09973087	0.000161084878126162
26	0.09955155	0.00014321211079969406
27	0.0994048	0.0001299964841098615
28	0.10072345	0.00030456692607381484
29	0.09570499	9.548827770969485e-06
30	0.09798023	4.944118483326196e-05
31	0.10203828	0.0006826637686679031
32	0.10006966	0.00020073982561436444
33	0.10033915	0.00023867332206956802
34	0.10233804	0.0008157851186063811
35	0.09982173	0.00017092508484469965
36	0.09896782999999999	9.713959026201276e-05
37	0.10060708	0.00028299902807413875
38	0.09833913	6.336527574817909e-05
39	0.0977063	4.082630937331019e-05
40	0.09915565	0.0001101610698506048
41	0.09820196	5.76531285418988e-05
42	0.09829188	6.133955341256499e-05
43	0.10029492	0.00023201642036692975
44	0.09832303	6.266800037834254e-05
45	0.09821163	5.803923006135136e-05
46	0.09826781	6.0331404905569626e-05
47	0.09833021	6.297805448918865e-05
48	0.09796434	4.889752444613326e-05
49	0.09807236	5.2708318777190873e-05
50	0.09833258	6.308071755161891e-05
51	0.09988266	0.00017783854481437738
52	0.10045689	0.0002572805789031044
53	0.09848601	7.00756847943493e-05
54	0.09987137	0.00017653793253147301
55	0.10149535999999999	0.0004916662665982368
56	0.10169631	0.0005556336739321711
57	0.09869961	8.104775123088633e-05
58	0.09973574	0.00016159844955239219
59	0.09922826	0.00011562450798676454
60	0.09816044	5.60228822629958e-05
61	0.09887665	9.135700676777373e-05
62	0.09786389	4.5590046709660576e-05
63	0.09841089	6.656368162819595e-05
64	0.10053930999999999	0.0002711086120613168
65	0.09971012	0.00015891387602584055
66	0.09920981	0.00011421247411425184
67	0.09858246	7.484311368634994e-05
68	0.09824002	5.918701880285797e-05
69	0.09929919	0.00012120824505284014
70	0.09846094	6.888451678860464e-05
71	0.10048138	0.0002613185432173186
72	0.09777439	4.282336618524681e-05
73	0.09887989999999999	9.155739215574123e-05
74	0.09956755	0.00014472735139172535
75	0.09719522	2.84269136150923e-05
76	0.10051904	0.00026764445532391446
77	0.10025451	0.00022608756888382268
78	0.09950829	0.00013918994812024823
