Dataset	Random-mean	P-value
0	0.10221194	0.00036806224310164325
1	0.09872213	6.577709717690372e-05
2	0.10052764	0.0001636915440371022
3	0.09885063	7.02899912318884e-05
4	0.0998215	0.0001152049330611998
5	0.101442	0.0002553633837106737
6	0.10435436	0.0009750812956947825
7	0.10239905	0.00040176218302653973
8	0.10314329	0.0005665451295694902
9	0.10069219	0.0001774802273538406
10	0.10139384	0.00024952292454915074
11	0.10364528	0.0007112832463063204
12	0.10086767	0.00019338787290668836
13	0.09920465	8.429161903985782e-05
14	0.10069038	0.0001773227680772658
15	0.1023008	0.00038372185681306983
16	0.10053718	0.00016446253770627405
17	0.10055372	0.00016580737598510844
18	0.1021351	0.0003550060087784669
19	0.10087203	0.00019379972153650904
20	0.10496326	0.0012713878723324694
21	0.10102938	0.00020922851918973287
22	0.10236763	0.00039590827923669994
23	0.09973988	0.00011057244155049076
24	0.10256593	0.0004342368710061289
25	0.10247539	0.00041632480956103017
26	0.10120557	0.00022787509795264472
27	0.10425574	0.000933613876942061
28	0.10419644	0.0009094746853617993
29	0.0977147	3.8793390704869e-05
30	0.09731318	3.131076903084021e-05
31	0.10016241	0.00013661282142064747
32	0.10148345	0.00026049280993696377
33	0.10146134	0.0002577447682820877
34	0.09974853	0.00011105490862631566
35	0.09795351	4.4020865840639314e-05
36	0.10009546	0.0001321324060095299
37	0.10146111	0.00025771632548613106
38	0.09828336	5.235230527838655e-05
39	0.10320514	0.0005827604830832432
40	0.10114927	0.00022175307959931213
41	0.100062	0.00012994559166709302
42	0.10039767	0.00015352174477426992
43	0.10105317	0.00021165954244823143
44	0.10277236	0.00047780915507405987
45	0.09773401	3.919308700196349e-05
46	0.09769002	3.828818769896165e-05
47	0.10235416	0.0003934232227651378
48	0.10090784	0.0001972137707239292
49	0.10040944	0.0001544175602570024
50	0.10338512	0.0006324451982287384
51	0.10113451	0.00022017389844023198
52	0.10255038	0.0004311100695552438
53	0.10261777	0.0004448149411684906
54	0.10371778	0.0007348323273279819
55	0.101525	0.0002657317287128827
56	0.1009919	0.00020545184518469547
57	0.10247212	0.0004156910203432844
58	0.09954999	0.00010046754439339274
59	0.09888435	7.15220113115278e-05
60	0.10280903	0.0004859647452547922
61	0.1030963	0.0005545084059253853
62	0.10047999	0.00015989140830546182
63	0.1022458	0.0003739572968071325
64	0.10200825	0.0003343984931200769
65	0.09644631	1.9567680977621922e-05
66	0.10000158	0.0001260831620765572
67	0.10178284	0.0003005222624811398
68	0.10071706	0.00017965716638240767
69	0.09939847	9.303823040081208e-05
70	0.1000703	0.00013048483460466142
