Dataset	Random-mean	P-value
0	0.104279	0.29540830102324156
1	0.0974946	0.6670661405720091
2	0.0987546	0.585983546272048
3	0.0957123	0.7885407155164716
4	0.0971856	0.6876113975807017
5	0.09786159999999999	0.6429869082631177
6	0.1011112	0.44801092560907474
7	0.1010114	0.4534526129961747
8	0.0981575	0.6238413323348502
9	0.0962129	0.7537472451717084
10	0.1013013	0.4377491715469325
11	0.0996397	0.5319208292728599
12	0.100865	0.4615024784743016
13	0.1047371	0.2766385836442632
14	0.0954817	0.8047164256055113
15	0.1001574	0.5015174412712657
16	0.0983512	0.6114439377618157
17	0.0972964	0.680216746702254
18	0.1032784	0.33931842221851194
19	0.0979463	0.6374815010208603
20	0.0965511	0.7305170379360915
21	0.0996523	0.531169891911979
22	0.0966052	0.7268232874671866
23	0.1028988	0.3570227899892139
24	0.0992321	0.5565003456630806
25	0.097443	0.6704801508364395
26	0.0984497	0.6051819027195029
27	0.0991361	0.5623692161624729
28	0.0993804	0.5474934467990695
29	0.1014044	0.43224094932758084
30	0.1001844	0.49995749811859225
31	0.1006529	0.47330561166022334
32	0.0985475	0.5989930481556129
33	0.1018019	0.41138447095870323
34	0.0980401	0.6314079378525854
35	0.1025005	0.376214830639493
36	0.0991091	0.5640252205869499
37	0.1037904	0.31634999741411796
38	0.1001462	0.5021652864364583
39	0.0969377	0.7042639333012255
40	0.1009983	0.4541696694317311
41	0.0996159	0.5333407366709668
42	0.1005792	0.4774455935175641
43	0.0992632	0.5546055189194867
44	0.1032669	0.33984633964974875
45	0.097246	0.6835766083205175
46	0.100783	0.4660460304132821
47	0.1010247	0.45272526500252763
48	0.102094	0.3964472303207788
49	0.0985982	0.5957960807576445
50	0.0996626	0.5305564312437563
51	0.0953837	0.8116166600309501
52	0.0985735	0.5973526032698913
53	0.1033917	0.33414551205041143
54	0.0996026	0.5341350504664888
55	0.0974009	0.6732706807144195
56	0.1031578	0.3448809165716682
57	0.1000531	0.5075676389575038
58	0.0999051	0.5162182778744349
59	0.0965867	0.728085688620469
60	0.099849	0.5195172636421419
61	0.1020008	0.4011771896879184
62	0.0965434	0.7310432780503733
63	0.0968822	0.7080120190300295
64	0.0950798	0.8331056190829058
65	0.1005194	0.4808193134133901
66	0.0994212	0.5450282305158018
67	0.1002174	0.49805441329197486
68	0.1006813	0.4717155882900572
69	0.0982183	0.6199382022864572
70	0.1028419	0.3597260028817515
71	0.1017642	0.41333646678469194
72	0.1045668	0.28351880036257415
73	0.103217	0.3421431552324369
74	0.0931421	0.9723996229592953
75	0.0966028	0.7269870165304062
76	0.0994091	0.54575875944304
77	0.097656	0.656432251957051
78	0.1047078	0.27781411926362987
79	0.099472	0.5419665399411608
80	0.095889	0.7762070689252851
81	0.0960647	0.7639990746494212
82	0.1019352	0.40452671818499975
83	0.1001221	0.5035608146031495
84	0.0994923	0.5407454799775957
85	0.1016294	0.420360872075602
86	0.0999877	0.5113808506410388
87	0.1006885	0.4713129535074999
88	0.1009739	0.4555069630926303
89	0.0989675	0.5727483964744242
90	0.1035067	0.32894741793122506
91	0.102541	0.37423466991481735
92	0.0983987	0.608420578994658
93	0.0984053	0.6080010202050476
94	0.103335	0.33672784309947723
95	0.0971475	0.6901611261576017
96	0.1000564	0.507375626737967
97	0.1027349	0.3648441842209076
98	0.1013918	0.4329119500783405
99	0.1013089	0.43734175621988935
100	0.0975956	0.6604037029819447
