Dataset	Random-mean	P-value
0	0.15190727	0.41717564184572764
1	0.1525343	0.4703340223330893
2	0.14822835	0.18174846255339067
3	0.15151556	0.3858502513257117
4	0.15090844	0.3402384335080356
5	0.1529491	0.5074659035683821
6	0.15014382	0.2879459020016104
7	0.15386605	0.5947145442458757
8	0.14831439	0.18578719671152596
9	0.15304519	0.5162827370530909
10	0.15302496	0.5144199163235268
11	0.15101599	0.3480555015383968
12	0.1508084	0.33306932438088177
13	0.15020056	0.29162874213271034
14	0.14909179	0.22533115014793928
15	0.15074318	0.3284485488638076
16	0.14992947	0.2743177877238475
17	0.14973265	0.26219934323457217
18	0.15098797	0.346007973120382
19	0.15213768	0.43628397363035354
20	0.14943013	0.24430502084061506
21	0.15221227	0.44257660802641585
22	0.15068693	0.3244969370388696
23	0.15400649	0.6086614977300959
24	0.15105432	0.3508689052851378
25	0.14926368	0.2348344798083962
26	0.15211401	0.4342979631205496
27	0.14883374	0.21158655258650574
28	0.15104082	0.3498763667463405
29	0.1509621	0.34412440061405913
30	0.14941131	0.24322092557286648
31	0.15321333	0.5319000513012044
32	0.15144957	0.3807184392524301
33	0.15206089	0.42986009340404874
34	0.15119016	0.3609554854483372
35	0.14960561	0.254577176644847
36	0.14883179	0.2114850556109375
37	0.15095331	0.3434859050739072
38	0.14790192	0.16701904058967013
39	0.15119044	0.3609764630129658
40	0.1497563	0.2636355771517185
41	0.15264772	0.4803351394485561
42	0.15007447	0.283487475573881
43	0.14865987	0.20267490465318735
44	0.15188697	0.41551617696334875
45	0.1502865	0.29726709739586826
46	0.15121618	0.36290817567403855
47	0.14969065	0.25966211814329915
48	0.14613546	0.10245235063071745
49	0.15092404	0.34136524072635877
50	0.14852474	0.19594060920212403
51	0.15060611	0.3188738312036472
52	0.14968181	0.25913027178774334
53	0.14754454	0.1519448510060473
54	0.15103093	0.34915037546455874
55	0.1536064	0.5693223291614201
56	0.15126807	0.36682205497004294
57	0.15092584	0.341495410926984
58	0.15017724	0.29011127850237384
59	0.15086562	0.337157793986524
60	0.15161229	0.3934487485407596
61	0.15306161	0.5177972998323193
62	0.15149914	0.384569381763038
63	0.15144393	0.3802817948108981
64	0.1519215	0.4183412347615677
65	0.15040067	0.3048699065337685
66	0.1519291	0.418964544961137
67	0.1508892	0.3388520007248691
68	0.15063104	0.32060148848872067
69	0.14830296	0.18524686944547417
70	0.14985836	0.26989592365195364
71	0.15256717	0.4732204991910408
72	0.15056796	0.31624187944097887
73	0.14818167	0.17958481371558518
74	0.14968318	0.25921264634786806
75	0.15228689	0.44892354546963287
76	0.15161569	0.3937174741574666
77	0.149185	0.23044972574136727
78	0.14999029	0.2781389573445412
79	0.15035351	0.30171387933804433
80	0.15171838	0.40188619975013884
81	0.15055448	0.3153153288964403
82	0.15223721	0.44469217748908585
83	0.15410366	0.6183959961492591
84	0.1514949	0.38423905762737776
85	0.15233028	0.4526378512822321
86	0.15203542	0.4277416249289224
87	0.14771355	0.1589388837895753
88	0.15360387	0.5690774843858792
89	0.15193894	0.4197723810941467
