Dataset	Random-mean	P-value
0	0.03963065	0.08890110609858769
1	0.04142875	0.14493359805665815
2	0.04031423	0.1076904849143645
3	0.03898103	0.07359098623958293
4	0.03942343	0.08376004513100167
5	0.04041025	0.11056563149052212
6	0.04116934	0.13548509317605809
7	0.04181564	0.15995508203193928
8	0.04123907	0.13797668886790942
9	0.03965467	0.0895131830893737
10	0.03941748	0.08361607036587552
11	0.04149722	0.1475100367330484
12	0.0420112	0.16798362643840675
13	0.04018463	0.10390435744548457
14	0.03863612	0.06638503187688859
15	0.03997724	0.09806714726969767
16	0.04168766	0.15486068445304793
17	0.04213303	0.17313645513516487
18	0.03941059	0.08344960119331923
19	0.03975893	0.0922094854143527
20	0.03938992	0.08295180828207732
21	0.04058117	0.1158336217648298
22	0.03858134	0.06529606104681904
23	0.04357237	0.2432190335920654
24	0.04113529	0.13428115147329495
25	0.03971966	0.09118632980074198
26	0.04066797	0.11858364995600056
27	0.04220806	0.17636829856487338
28	0.04205696	0.16990534608160682
29	0.04027299	0.10647399646522854
30	0.04105582	0.1315035338093748
31	0.04007161	0.10068987164109282
32	0.04016093	0.10322359813403852
33	0.04031243	0.10763715954301002
34	0.03989799	0.09590716770188092
35	0.03875973	0.06889745938131589
36	0.04311816	0.21922280803460067
37	0.03964065	0.08915551368549221
38	0.0408053	0.12303915017072929
39	0.04288677	0.20767550818698058
40	0.04247967	0.18844502069719293
41	0.04017952	0.1037572759779514
42	0.04018371	0.10387786476845313
43	0.04065989	0.11832550892142976
44	0.04075281	0.12132094107652544
45	0.04077506	0.12204696090937736
46	0.03969087	0.09044205518195282
47	0.03939625	0.08310399585614178
48	0.04114089	0.13447858453775913
49	0.039698699999999996	0.09064398820683917
50	0.04335379	0.2314496069767223
51	0.0415182	0.14830647384941895
52	0.03956838	0.0873300815850008
53	0.03925336	0.07972338348618055
54	0.03860059	0.06567703573399207
55	0.03959824	0.08808060018360647
56	0.04125593	0.13858441601710983
57	0.04222098	0.17692933718640816
58	0.04040364	0.11036577781686494
59	0.03827869	0.059542827816270204
60	0.04131865	0.14086335781629186
61	0.04324643	0.22581976611546356
62	0.04110063	0.13306417898493034
63	0.04014692	0.10282285007611565
64	0.04022703	0.10513117704990926
65	0.04215824	0.1742173614366518
66	0.04217953	0.17513412324700803
67	0.04022858	0.10517624292376034
68	0.04054861	0.11481510478111592
69	0.03792328	0.05333151646215295
70	0.03708657	0.040822702079061204
71	0.04192133	0.16425718784332688
72	0.04142885	0.14493733555515276
73	0.03887621	0.07133616582257811
74	0.03871528	0.06798511847573198
75	0.04323596	0.22527602285481346
76	0.04107556	0.13218927715596065
77	0.04058739	0.11602899887164582
78	0.04118059	0.1358847037987564
79	0.03891769	0.07222157310219662
80	0.04054658	0.11475183862792872
81	0.03820914	0.058282083639093284
82	0.03843169	0.06239626914067362
83	0.04185275	0.16145580273012206
84	0.04098902	0.12920348349205743
85	0.03983962	0.09434083252290637
86	0.03921344	0.07879922105899623
87	0.03937595	0.08261673918477086
88	0.04444861	0.2946058204124309
89	0.04093303	0.12729988659022778
90	0.04329734	0.22847708969198544
91	0.04088541	0.12569814332347673
92	0.04151771	0.14828783510814725
93	0.04141345	0.1443626326621874
94	0.04117007	0.13551099581465598
95	0.04124644	0.13824209030224008
96	0.04229015	0.17995567584131425
97	0.03757847	0.0478335530516166
98	0.04103901	0.13092175802782663
99	0.03941473	0.08354959535210946
100	0.04061117	0.11677835068051125
101	0.04299583	0.2130617100516982
102	0.04055159	0.11490802809741292
103	0.04116461	0.1353173512021934
104	0.039164	0.07766680309528531
105	0.04205195	0.1696941458228266
106	0.03777503	0.050906002829468056
107	0.03934165	0.0817987224328407
108	0.04034319	0.10855131810254413
109	0.04270112	0.1987357306436442
110	0.04091948	0.12684250700003666
111	0.04379996	0.255915333766888
112	0.0397049	0.09080414197852384
113	0.04096213	0.12828650444155637
114	0.04098426	0.12904079131228507
115	0.04055197	0.1149198816435315
116	0.03974157	0.09175604656863136
117	0.04091273	0.1266151402636429
118	0.04260657	0.19429271028838171
119	0.04103386	0.1307439233132363
120	0.04149275	0.14734077225284775
121	0.03966118	0.08967965560204945
122	0.03992929	0.09675564983305925
123	0.03998125	0.09817746843246584
124	0.04222629	0.1771603051129695
125	0.04141634	0.14447034902724815
126	0.04128376	0.1395920836255245
127	0.03909661	0.07614468612363988
128	0.04103045	0.13062627600179125
129	0.04061735	0.11697371661994774
130	0.04207671	0.1707398471356513
131	0.04206734	0.17034355140514781
132	0.04081507	0.12336105545331814
133	0.04224836	0.1781226930901809
134	0.03945579	0.08454660252409672
135	0.03996684	0.0977814903069319
136	0.03968659	0.09033182896743618
137	0.0400377	0.09974106779259402
138	0.04126503	0.13891328827635394
139	0.04012945	0.10232487034756903
140	0.04311217	0.21891816836653435
141	0.0393303	0.08152949300416863
142	0.03994509	0.09718623821551325
143	0.03971965	0.09118607042751542
144	0.04265827	0.19671301246143022
145	0.04250545	0.18962232831262912
146	0.04214936	0.1738360466015394
147	0.04117766	0.13578053963464584
148	0.04061245	0.11681879370698087
149	0.0417259	0.15636975694928
150	0.04344198	0.23614843118095585
151	0.04117512	0.1356902903754013
152	0.04217337	0.1748684990874018
153	0.04144623	0.14558803826615246
154	0.04001315	0.09905863074427339
155	0.04157523	0.15048807796049699
156	0.03848578	0.06343180462325727
157	0.04062589	0.11724411179539987
158	0.03872002	0.06808193039285354
159	0.04175145	0.1573842582075389
160	0.03842053	0.06218436913799078
161	0.04081235	0.12327136979965046
162	0.04078733	0.12244878682704778
163	0.04398194	0.26639417154652945
164	0.03884358	0.07064595211772823
165	0.04313137	0.2198957213982419
166	0.0421327	0.17312233943592062
167	0.0423699	0.18349259795672498
168	0.04283133	0.2049757460149496
169	0.04062911	0.11734619173411537
170	0.03963382	0.0889816897235184
171	0.03954014	0.08662505075784308
172	0.04219364	0.1757436955816289
173	0.04019805	0.10429141736412566
174	0.04197834	0.16661377925280338
175	0.041737	0.15680988640155738
176	0.04076699	0.1217832433231632
177	0.03995001	0.09732063343220874
178	0.04035848	0.10900800927941806
179	0.04240032	0.1848552500556761
180	0.04358694	0.24401828688556387
181	0.04113468	0.13425965895485029
182	0.04051366	0.1137297027069523
183	0.0422744	0.1792632095116313
184	0.04111794	0.13367088841456073
185	0.04097675	0.12878443140706108
186	0.03969478	0.09054284732816363
187	0.0398497	0.09460984649536636
188	0.04327193	0.22714799820430812
189	0.04043916	0.1114430972072646
190	0.041302	0.1402555787332785
191	0.04278044	0.20252016370997042
192	0.03904932	0.07509120046078284
193	0.04055242	0.1149339199852148
194	0.04137702	0.14301009854874536
195	0.037643	0.04882452439351928
196	0.04108828	0.1326326241022967
197	0.03966954	0.08989380251081448
198	0.037762369999999996	0.05070323693031405
199	0.03985252	0.09468521662320574
200	0.0396903	0.09042736926142539
201	0.03850725	0.06384677008526929
202	0.03895682	0.07306507177740319
203	0.04239293	0.18452352934291325
204	0.03938104	0.08273869471172686
205	0.03992035	0.09651269180865725
206	0.0383185	0.06027462607784963
207	0.04228307	0.1796441494967367
208	0.03955946	0.08710688771907563
209	0.04152976	0.14874671675905274
210	0.04112799	0.1340241209569671
211	0.04118838	0.1361619463587902
212	0.04210794	0.17206569338502434
213	0.04247055	0.18802983072554497
214	0.04241781	0.18564210003904535
215	0.04016161	0.10324308079176575
216	0.03852286	0.0641498849135378
217	0.04088897	0.125817339990668
218	0.04164059	0.15301841293985458
219	0.04110205	0.13311386885539556
220	0.04104043	0.13097082513969788
221	0.04105093	0.13133408933645507
222	0.0426722	0.19736890745626706
223	0.03920018	0.07849418811568779
224	0.04217394	0.17489306527798068
225	0.04084821	0.12445787747868521
226	0.04073745	0.12082172242086728
227	0.03761618	0.04841057675270069
228	0.04050378	0.1134243446343954
229	0.03751206	0.04683146643180202
230	0.03811785	0.056661084613573685
231	0.03899881	0.07397919558899252
232	0.04211843	0.17251276735471008
233	0.04072889	0.12054421238938276
234	0.04129818	0.14011642204822497
235	0.04059434	0.11624761323227174
236	0.0396108	0.0883978449975957
237	0.04064579	0.11787609886657414
238	0.03925256	0.07970477681654717
239	0.04013599	0.10251106621072675
240	0.04041582	0.11073426315804993
241	0.04234314	0.18230007634314443
242	0.03988058	0.0954378078347492
243	0.04202339	0.16849394648792268
244	0.04132516	0.14110154541602885
245	0.03860525	0.06576953704719635
246	0.03942763	0.08386179552430828
247	0.04000663	0.09887801828859874
248	0.04249092	0.18895811317160918
249	0.04586296	0.39196814271628544
250	0.04351449	0.24006219328109143
251	0.04321144	0.22400628570305517
252	0.0370524	0.040369942500325814
253	0.04275747	0.20141886632707173
254	0.03964247	0.08920187906679952
255	0.03968811	0.0903709623062515
256	0.04048776	0.11293059645303764
257	0.0392386	0.07938065992256725
258	0.04241638	0.18557767330801986
259	0.04062229	0.11713006794385208
260	0.0407699	0.12187828695466137
261	0.04251211	0.18992735533860625
262	0.03764319	0.04882746750570605
263	0.04072571	0.12044124626460888
264	0.04144646	0.14559666442091737
265	0.04031821	0.10780846771167048
266	0.03997383	0.0979734111702
267	0.04198354	0.16682999092567866
268	0.04252099	0.19033462172847151
269	0.0374413	0.045783292838527216
270	0.04244849	0.18702834420248862
271	0.04295219	0.21089442472486727
272	0.04021368	0.10474366502237606
273	0.0408648	0.12500980827132344
274	0.04211837	0.17251020773576642
275	0.03818084	0.05777548998415151
276	0.04392655	0.2631738013926086
277	0.04003748	0.09973493561021012
278	0.04139461	0.14366193872333854
279	0.04258847	0.1934505712452406
280	0.03990657	0.09613915839196258
281	0.03946317	0.08472682095869594
282	0.03989957	0.09594985480803035
283	0.04382918	0.257578251300603
284	0.0395647	0.08723794558772445
285	0.04084755	0.1244359595040552
286	0.03998455	0.09826833097364969
287	0.03694186	0.03893440652394277
288	0.03726917	0.04331598915830256
289	0.03883472	0.07045949007204097
290	0.04019523	0.10420998769293648
291	0.04222581	0.17713941740068936
292	0.04106371	0.1317772902087386
293	0.03997644	0.09804514994776241
294	0.03819975	0.05811358609025815
295	0.04145298	0.1458413604361284
296	0.04144325	0.14547630878208387
297	0.040961	0.1282480815496515
298	0.04276321	0.20169365940218942
299	0.03801322	0.054849666077233614
300	0.04184671	0.16121082250795093
301	0.04166807	0.15409190992284913
302	0.04395216	0.26465940018536155
303	0.04211294	0.17227868014598102
304	0.0421149	0.17236222489769457
305	0.04142321	0.1447266562993636
306	0.03856532	0.064980406019153
307	0.04094587	0.12773448669575896
308	0.04215908	0.17425346416567875
309	0.04011436	0.10189628301088818
310	0.04029625	0.10715876460954764
311	0.04002021	0.09925449957217695
312	0.04039309	0.11004739104827273
313	0.0412047	0.1367441873150081
314	0.04178129	0.15857542397494304
315	0.04017521	0.10363335000023675
316	0.04062333	0.11716300497013804
317	0.03973069	0.09147278085496126
318	0.04422184	0.2806552501165305
319	0.03875873	0.0688768239003936
320	0.04052898	0.11420447664656147
321	0.03998209	0.0982005906916455
322	0.04112088	0.1337741472840136
323	0.04176363	0.15786964066126494
324	0.04123296	0.13775696010558855
325	0.04105561	0.13149625356208913
326	0.04072321	0.12036034654138197
327	0.0385037	0.06377800204373772
328	0.04020465	0.10448219557631111
329	0.04012032	0.10206538784394883
330	0.03863507	0.06636401877917072
331	0.03965141	0.08942991279885527
332	0.04016608	0.10337122360865784
333	0.03864688	0.0666006830257349
334	0.04093535	0.12737832694919085
335	0.04384907	0.25871448750773535
336	0.04199016	0.16710555093811386
337	0.04097325	0.12866509174693222
338	0.04427319	0.283774140451438
339	0.042313289999999996	0.18097666477714314
340	0.04262946	0.19536157349125757
341	0.04113518	0.1342772755760735
342	0.037911	0.05312699222515969
343	0.0395908	0.08789311272857474
344	0.04134952	0.14199558322875305
345	0.04120646	0.13680709291976445
346	0.0398864	0.09559450475231498
347	0.04096666	0.1284406261416286
348	0.04001031	0.09897992662752239
349	0.04110621	0.13325952209381153
350	0.03961693	0.08855301374664216
351	0.04031628	0.10775124213686013
352	0.03708406	0.04078929782145891
353	0.03966457	0.08976644298362138
354	0.03916431	0.07767386197716201
355	0.04204007	0.16919412472770443
356	0.04163272	0.15271202740468115
357	0.04163599	0.1528392742852588
358	0.03939915	0.08317379417715126
359	0.04054332	0.11465029635699343
360	0.03967733	0.0900937198659408
361	0.04100758	0.12983937279476743
362	0.03981854	0.09378023941404476
363	0.03935348	0.08208010713813821
364	0.04218983	0.17557894190578613
365	0.04207168	0.17052702178604473
366	0.04032888	0.10812527476858781
367	0.04143896	0.14531557895758088
368	0.03889742	0.071787780678162
369	0.03975224	0.09203453098482724
370	0.04091684	0.12675354342303205
371	0.04247362	0.18816951748916594
372	0.03775983	0.050662637448914256
373	0.04031121	0.10760102871571667
374	0.04006885	0.10061237799154922
375	0.04187159	0.16222175759546756
376	0.04281149	0.20401584190384914
377	0.04168071	0.1545876104566046
378	0.04012913	0.102315766776849
379	0.04083814	0.12412379063909867
380	0.04137479	0.1429276233109141
381	0.04213509	0.17322459082291042
382	0.04059149	0.11615792638931091
383	0.04132531	0.14110703726654467
384	0.04115538	0.13499048723897653
385	0.04280535	0.20371944055473584
386	0.04129308	0.139930803016757
387	0.04219493	0.17579950451771478
388	0.03995923	0.0975728890839786
389	0.04256974	0.19258195381843476
390	0.04290181	0.20841235182829157
391	0.04347185	0.2377551619210761
392	0.03930826	0.0810087495448729
393	0.04159535	0.1512635684807157
394	0.04010491	0.10162861394040387
395	0.04180007	0.1593285936884521
396	0.04091612	0.12672928908509204
397	0.03850556	0.06381402496772841
398	0.0405049	0.11345892754061382
399	0.0412578	0.13865194830967362
400	0.04007099	0.10067245949438335
401	0.04008687	0.10111919427086524
402	0.04203096	0.16881144246246282
403	0.04211721	0.17246072736843188
404	0.04112992	0.13409203846199033
405	0.03998752	0.09835016483976518
406	0.04046155	0.11212644987083734
407	0.04139031	0.1435023811316911
408	0.0378615	0.05230921794270715
409	0.0430689	0.21672659474252137
410	0.04163221	0.15269218885038743
411	0.04099391	0.12937078528662402
412	0.03933878	0.08173057592496341
413	0.03912484	0.0767793119303841
414	0.03780813	0.05143936159010757
415	0.03983682	0.09426621565024598
416	0.04070351	0.11972434851504897
417	0.04087142	0.12523058173783455
418	0.04026754	0.10631405403250686
419	0.04018333	0.1038669237119231
420	0.04113973	0.13443766921706055
421	0.0409707	0.12857819856363437
422	0.03950401	0.08572976901960898
423	0.04061794	0.1169923815117532
424	0.04238255	0.184058340632576
425	0.04038742	0.1098765779609818
426	0.04025299	0.10588798744276276
427	0.04259345	0.193682007253588
428	0.03979408	0.09313312153919456
429	0.04184071	0.16096774354423618
430	0.0409439	0.12766773233920106
431	0.04192701	0.16449084338106326
432	0.04185234	0.16143916436381578
433	0.04148623	0.14709414794247663
434	0.04080241	0.1229440556651715
435	0.04084034	0.12419671885464302
436	0.03865853	0.06683482351586062
437	0.0390734	0.07562613273102513
438	0.03927954	0.080334243261514
439	0.03928003	0.08034571271770495
440	0.0382706	0.05939502262054491
441	0.04057434	0.11561938271528313
442	0.03969383	0.09051834985722687
443	0.03895078	0.07293434648204451
444	0.039347	0.08192587851870711
445	0.04119182	0.1362845137014152
446	0.04078883	0.12249798083518632
447	0.04142047	0.1446243899985027
448	0.0409229	0.1269578277302219
449	0.04025382	0.10591225568833038
450	0.04061932	0.11703604753550448
451	0.04221161	0.1765223212375356
452	0.03724731	0.04301086348631651
453	0.0414924	0.1473275251706916
454	0.03997242	0.09793467323911983
455	0.03993707	0.09696748211310269
456	0.04057516	0.11564508743383412
457	0.04130405	0.14033030100567476
458	0.0390047	0.07410816772504589
459	0.04090423	0.12632927938318372
460	0.03895829	0.07309691644391968
461	0.04034878	0.10871810730159817
462	0.0398533	0.09470607219695186
463	0.04060313	0.11652457004914449
464	0.03941126	0.08346577722696603
465	0.04167451	0.15434431461583734
466	0.04099653	0.1294604928594929
467	0.04063865	0.11764903808130857
468	0.03943784	0.08410956443890885
469	0.0413054	0.1403795251229882
470	0.04100472	0.1297412270499533
471	0.04254782	0.19156905276587685
472	0.04079939	0.12284474507478492
473	0.03932896	0.08149775497395764
474	0.03954346	0.08670769697845725
475	0.04034709	0.10866766123151049
476	0.04093812	0.12747203141987712
477	0.0414336	0.14511495204091449
478	0.04186083	0.16178396532261258
479	0.03809441	0.05625099542545115
480	0.03955744	0.0870564079887161
481	0.04132485	0.14109019611375323
482	0.0398588	0.09485323554165706
483	0.04388121	0.26055787066634456
484	0.03927351	0.08019320790964353
485	0.03791919	0.053263324103966836
486	0.03929597	0.08071954931169048
487	0.04129415	0.13996973088036513
488	0.039588279999999997	0.08782968214170622
489	0.0389076	0.07200537159223243
