Dataset	Random-mean	P-value
0	0.11762525	1.4259269840294744e-116
1	0.11595484	2.9149505292218795e-114
2	0.11545881	1.4211019752650442e-113
3	0.11505417	5.181864393978183e-113
4	0.11535763	1.9636578953065812e-113
5	0.11568611	6.874715127498624e-114
6	0.11506563	4.995346861036545e-113
7	0.1226051	2.1213922753757888e-123
8	0.11466855	1.7801383576646859e-112
9	0.1146728	1.7560788482869664e-112
10	0.11357668	5.8982403018751574e-111
11	0.11195974	1.069520333137428e-108
12	0.11215171	5.762626153426283e-109
13	0.11522681	2.9833169203952545e-113
14	0.1136648	4.44510835032971e-111
15	0.1122877	3.7191050125106355e-109
16	0.11475675	1.3422134618456584e-112
17	0.11009645	4.383433091396804e-106
18	0.1106907	6.41870569835453e-107
19	0.11577349	5.2007433074940274e-114
20	0.11974596	1.718637863697594e-119
21	0.11432135	5.413145580822011e-112
22	0.11689861	1.4387459076173536e-115
23	0.11322326	1.83504799431575e-110
24	0.11679317	2.0128447173328408e-115
25	0.11388599	2.1860168748627998e-111
26	0.11457997	2.3639625078818458e-112
27	0.11315704	2.2701335032449477e-110
28	0.11711819	7.151972406122852e-116
29	0.11386994	2.3015150423218043e-111
30	0.11371482	3.785866577264814e-111
31	0.11374876	3.3951968874803626e-111
32	0.11260606	1.3348730283281079e-109
33	0.11941645	4.8711303346364483e-119
34	0.11591985	3.2593763327328585e-114
35	0.11825087	1.9556582773544104e-117
36	0.11579751	4.816772736764894e-114
37	0.11593172	3.1381939214896048e-114
38	0.11807596	3.406999011933198e-117
39	0.11536376	1.925556317906477e-113
40	0.11354655	6.497253120673028e-111
41	0.12196307	1.5906261632281101e-122
42	0.11644551	6.094111865076663e-115
43	0.11971016	1.9245146464821016e-119
44	0.11671034	2.620558031029882e-115
45	0.11559236	9.274872216550264e-114
46	0.11453984	2.688174227330981e-112
47	0.11281093	6.906309143800145e-110
48	0.11630604	9.506738341536897e-115
49	0.11693692	1.2735328400355888e-115
50	0.11261632	1.2915286168490364e-109
51	0.1160657	2.0463716924884847e-114
52	0.11864335	5.6330299776277845e-118
53	0.11933182	6.366477349941792e-119
54	0.11436831	4.656925340818658e-112
55	0.11740166	2.902662070894377e-116
56	0.11801566	4.125811924365146e-117
57	0.11715177	6.427147512418081e-116
58	0.11294854	4.436969441020801e-110
59	0.11792148	5.5639670935615486e-117
60	0.11780443	8.069419659586662e-117
61	0.11060098	8.577353104726805e-107
62	0.11790792	5.8088018864650255e-117
63	0.11344011	9.144340878032134e-111
64	0.11332035	1.3433612853429465e-110
65	0.1137025	3.938546301969387e-111
66	0.11978074	1.5397567170593097e-119
67	0.11607379	1.9942235301840455e-114
68	0.11383302000000001	2.59091227607699e-111
69	0.11430812	5.647576911088961e-112
70	0.1189252	2.306250904945932e-118
71	0.11065005	7.319635015590631e-107
72	0.11407389	1.1965776525962078e-111
73	0.11592718	3.184001565169272e-114
74	0.11733637	3.5725044731483955e-116
75	0.111652	2.8837699422404403e-108
76	0.11197376	1.0222826367639118e-108
77	0.11378909	2.983074779636245e-111
78	0.11734749	3.4483643233985007e-116
79	0.11477653	1.2598630019128205e-112
80	0.11476959	1.2881641234750833e-112
81	0.11723467	4.937051369837161e-116
82	0.1170196	9.788144504550487e-116
83	0.11559364	9.237023983706628e-114
84	0.1197269	1.825342414951069e-119
85	0.11133487	8.020137036584982e-108
86	0.11330894	1.3935092182623225e-110
87	0.11704932	8.904647160932723e-116
88	0.11894337	2.1772786825851855e-118
89	0.12012797	5.142333399920831e-120
90	0.11672641	2.489782057108754e-115
91	0.11124104	1.0856093114713162e-107
92	0.11778761	8.512315769601375e-117
93	0.11524301	2.832720747895748e-113
94	0.11663011	3.3837916725631948e-115
95	0.1120926	6.971140829313097e-109
96	0.11686441	1.6042766192930914e-115
97	0.12108328	2.5299978662053418e-121
98	0.113329	1.3065508232777213e-110
99	0.11163829	3.0141062538841405e-108
100	0.11334028	1.2600604261014665e-110
101	0.11435007	4.93720925424e-112
102	0.12309586	4.559400507373702e-124
103	0.11134533	7.753985526405572e-108
104	0.11377527	3.118329771137997e-111
105	0.120725	7.82136128451048e-121
106	0.11661234	3.580915340201663e-115
107	0.11798436	4.556893382471359e-117
108	0.11476154	1.3217897636562075e-112
109	0.11794591	5.148636913522035e-117
110	0.11010222	4.3023715389212653e-106
111	0.11591089	3.353942309271544e-114
112	0.11182892	1.6303234563998542e-108
113	0.11629045	9.991320860619956e-115
114	0.11944805	4.407808503477936e-119
115	0.11402898	1.381917915095396e-111
116	0.11580718	4.6703242763477825e-114
117	0.11263538	1.214711314906146e-109
118	0.1137817	3.0546530040408398e-111
119	0.11287288	5.658887933904268e-110
120	0.1105097	1.1520541575429686e-106
121	0.11225304	4.158195781753946e-109
122	0.11302402	3.481059259217253e-110
123	0.1155319	1.1251130323426925e-113
124	0.11632393	8.979576144389996e-115
125	0.11953672	3.3299819181789753e-119
126	0.11520915	3.156628123669704e-113
127	0.11593748	3.081024701850242e-114
128	0.11481539	1.1125096073243208e-112
129	0.1212273	1.6077730491430858e-121
130	0.11953297	3.36970276666399e-119
131	0.11436932	4.641879058023307e-112
132	0.11766733	1.2474399790955558e-116
133	0.11092027	3.057715490387512e-107
134	0.11447394	3.3199339358570995e-112
135	0.114825	1.0788116522722595e-112
136	0.11564506	7.837850190927426e-114
137	0.11916423	1.0819872770699789e-118
138	0.11629319	9.904397971062555e-115
139	0.11662418	3.4483356443207926e-115
140	0.11220835	4.8017810772432365e-109
141	0.11514443	3.8824659161075124e-113
142	0.11598868	2.6165319480476148e-114
143	0.11863883	5.714314213948284e-118
144	0.11306489	3.052543508914784e-110
145	0.11130209	8.914891757467867e-108
146	0.12087905	4.813565560353155e-121
147	0.11287015	5.708780656243866e-110
148	0.11447633	3.2946137888077495e-112
149	0.11679799	1.982180658159968e-115
150	0.11687816	1.5355497537601418e-115
151	0.11038533	1.7221741232625191e-106
152	0.11323948	1.741871275385629e-110
153	0.11262148	1.2702648467437898e-109
154	0.11567207	7.190010959257803e-114
155	0.1137783	3.0881596302692684e-111
156	0.12247706	3.169446803455681e-123
157	0.11834715	1.440911772285523e-117
158	0.11731375	3.839001659037691e-116
159	0.11134845	7.676322848289683e-108
160	0.11233686	3.174698524467014e-109
161	0.11403309	1.3638242610607063e-111
162	0.11430404	5.7219029386687145e-112
163	0.11490407	8.376221948617253e-113
164	0.11188398	1.3652428911385663e-108
165	0.11521744	3.074051645043386e-113
166	0.11587684	3.739047661270534e-114
167	0.11421785	7.542376417965281e-112
168	0.11005152	5.069223070973254e-106
169	0.11579343	4.879933180980679e-114
170	0.11089476	3.320287978031397e-107
171	0.11180594	1.7556589337145652e-108
172	0.1134998	7.549437947501417e-111
173	0.11620683	1.3045083888649102e-114
174	0.11777336	8.906524994198514e-117
175	0.11999568	7.80850210729324e-120
176	0.1159733	2.748169723702448e-114
177	0.11629782	9.759233773329379e-115
178	0.11536615	1.910902315299017e-113
179	0.11647433	5.559202287413328e-115
180	0.11391826	1.9710544621679593e-111
181	0.10985714	9.508559144630086e-106
182	0.11726224	4.522484058079666e-116
183	0.11594119	3.0447552263212627e-114
184	0.11261404	1.301037353443012e-109
185	0.11451409	2.919281243173723e-112
186	0.11724678	4.7504656803957234e-116
187	0.11406515	1.2305850343595433e-111
188	0.11541794	1.6193834413657035e-113
189	0.11755733	1.7695057366113316e-116
190	0.12001206	7.414852061728206e-120
191	0.12255991	2.4442890950537073e-123
192	0.11891118	2.4109692013481093e-118
193	0.11731423	3.833144981614377e-116
194	0.11770038	1.1230767719303589e-116
195	0.11638418	7.410105195239131e-115
196	0.11394411	1.814219482711412e-111
197	0.11333861	1.2668374628023782e-110
198	0.11720796	5.374928094730408e-116
199	0.11190648	1.2697577345046883e-108
200	0.11181853	1.685842625121281e-108
201	0.12043398	1.957877047403229e-120
202	0.11573228	5.932219535389359e-114
203	0.11398749	1.5785809675828215e-111
204	0.11438047	4.478972395553885e-112
205	0.11807254	3.44418849563537e-117
206	0.11123524	1.1061205516018677e-107
207	0.12122851	1.601661889893826e-121
208	0.11144404	5.639318675539749e-108
209	0.11041595	1.559858181662582e-106
210	0.11286177	5.864697526643491e-110
211	0.11727234	4.3794906499158697e-116
212	0.11556607	1.00875047975144e-113
213	0.11260841	1.324818423722261e-109
214	0.11151301	4.514539298962936e-108
215	0.11409251	1.127230573937975e-111
216	0.11786171	6.727048981774898e-117
217	0.12188179	2.0532850021837524e-122
218	0.11817831	2.4620063864091508e-117
219	0.1161481	1.5732933730355383e-114
220	0.11445648	3.5109132191500396e-112
221	0.11429077	5.970481649862944e-112
222	0.11525266	2.746654386358606e-113
223	0.11479798	1.176264258385687e-112
224	0.11453607	2.7208298550389354e-112
225	0.12008889	5.817592041635675e-120
226	0.11372439	3.671366418602095e-111
227	0.11221274	4.7343767450986225e-109
228	0.11754997	1.8113921771733377e-116
229	0.11647268	5.588517719082577e-115
230	0.11455824	2.534335912469176e-112
231	0.11481719	1.1061186149860227e-112
232	0.1163312	8.773805410869115e-115
233	0.11660225	3.6979179108348184e-115
234	0.11733018	3.6435353454790517e-116
235	0.11705646	8.704566592761343e-116
236	0.11613497	1.640594597451464e-114
237	0.11615633	1.5325243598740715e-114
238	0.11084361	3.9167092916531164e-107
239	0.11341916	9.780700487922767e-111
240	0.11256493	1.5237466575417545e-109
241	0.11014849	3.7042913209489646e-106
242	0.11609327	1.87404684205752e-114
243	0.11273761	8.742895859462169e-110
244	0.11604605	2.1787899881339107e-114
245	0.11389398	2.1307006254939948e-111
246	0.11586768	3.849999778484881e-114
247	0.11155994	3.88045120903675e-108
248	0.11287456	5.628401849710714e-110
249	0.1118352	1.5976571948112868e-108
250	0.11420821	7.779069259759264e-112
251	0.1155245	1.1520319230958557e-113
252	0.11225984	4.0681402623955984e-109
253	0.11125559	1.0358137670428816e-107
254	0.11358871	5.674806180109151e-111
255	0.11618368	1.404483946467062e-114
256	0.11525532	2.7233939083305657e-113
257	0.1135273	6.911459016557396e-111
258	0.11916205	1.089479005371364e-118
259	0.11620778	1.3005614370685634e-114
260	0.1160956	1.860166651692163e-114
261	0.112057	7.818197119384526e-109
262	0.11471737	1.5225508700287535e-112
263	0.11864042	5.685587885894188e-118
264	0.11610849	1.7852171018850023e-114
265	0.11405560000000001	1.2688509571290346e-111
266	0.11208663	7.106493035976794e-109
267	0.1121719	5.399842143990443e-109
268	0.11614381	1.5949733303601156e-114
269	0.11559694	9.140157908450561e-114
270	0.11316553	2.2090400310384268e-110
271	0.11981366	1.3876395897900783e-119
272	0.11252129	1.7534717687688094e-109
273	0.11778888	8.478041857538776e-117
274	0.11532976	2.1466255498355876e-113
275	0.11671022	2.621559999617786e-115
276	0.11923716	8.589737965199054e-119
