Dataset	Random-mean	P-value
0	0.0954498	0.020734700342353626
1	0.0908062	0.006734486301323828
2	0.0968434	0.028275030437230078
3	0.092636	0.010666809898661606
4	0.0988248	0.04300800661703083
5	0.0963045	0.025116568524119733
6	0.0914404	0.007917788680486936
7	0.0965307	0.026402947199240877
8	0.1004897	0.05999764518274205
9	0.0968339	0.028216509018539664
10	0.0951643	0.019427953477530274
11	0.0960212	0.02358248856928942
12	0.0950659	0.018994598069382227
13	0.0961829	0.0244477957505484
14	0.0971121	0.0299742524215734
15	0.0955846	0.021377953331175332
16	0.093853	0.014309623402266122
17	0.0975043	0.03261215625435453
18	0.0969788	0.029120583613033366
19	0.0971006	0.02989976423921075
20	0.0964439	0.025902725601025366
21	0.0953898	0.02045387092568301
22	0.095536	0.02114405717041192
23	0.0971667	0.030330095988404516
24	0.0921755	0.009520548659935747
25	0.0959329	0.02312131417338559
26	0.098235	0.03806078667113805
27	0.0975754	0.033111133990637066
28	0.0945509	0.016862043922858755
29	0.09656819999999999	0.026621632918729512
30	0.0912938	0.007628777723538508
31	0.0980633	0.03671514297754544
32	0.0970779	0.02975319935754408
33	0.0945785	0.01697074732636761
34	0.0968044	0.028035451325226134
35	0.0919101	0.008911163017751226
36	0.0972904	0.03114977173211915
37	0.0923922	0.010045470104636462
38	0.0932291	0.012323664387472101
39	0.0937379	0.013923231160130603
40	0.0968799	0.02850085254349593
41	0.0961383	0.02420641389137805
42	0.0945542	0.016875008727047353
43	0.0926235	0.01063413795283682
44	0.0953194	0.020128611109227514
45	0.0966423	0.027058372612167658
46	0.0926284	0.010646934704768582
47	0.0938534	0.014310982584831239
48	0.0964954	0.02619851505340221
49	0.095968	0.023303685884061592
50	0.0960118	0.02353301632426186
51	0.0970799	0.0297660876287454
52	0.0973742	0.03171582812145826
53	0.0933499	0.012687891919780772
54	0.0966261	0.026962364868594643
55	0.0941716	0.015429074699287728
56	0.0940491	0.014989816979867903
57	0.0960259	0.023607258614661786
58	0.0970704	0.02970491118890083
59	0.0946159	0.01711903220363284
60	0.0972967	0.03119202293661779
61	0.0974972	0.032562685189297495
62	0.0950282	0.01883082616140337
63	0.0955807	0.0213591008480155
64	0.0966445	0.0270714334972357
65	0.0985495	0.04063479058234808
66	0.09184	0.008756151817033504
67	0.0951669	0.019439520454922112
68	0.0964921	0.02617947414426746
