Dataset	Random-mean	P-value
0	0.1336168	0.5340305477886997
1	0.1401891	0.26447670019000513
2	0.1372656	0.3701441494426676
3	0.1363055	0.4099203721814396
4	0.1398991	0.2739161213511632
5	0.140503	0.25451549087321274
6	0.1434381	0.17388784746867972
7	0.1369738	0.3819709722671426
8	0.1376993	0.3529928550257002
9	0.1377261	0.35194981097606415
10	0.1417708	0.21695796497794378
11	0.1337023	0.5298105078390132
12	0.1431182	0.18161217522039388
13	0.1365604	0.39911908536355034
14	0.1406404	0.25023869405094085
15	0.1398024	0.27711439859259224
16	0.1379619	0.34285709388598284
17	0.1390123	0.3042012207800352
18	0.1350404	0.466051205379475
19	0.1340956	0.5106196941602092
20	0.1385783	0.31980647693718656
21	0.1407274	0.24755684525269595
22	0.1420305	0.20978519551712013
23	0.1343533	0.49824590395940915
24	0.1415557	0.22303155787906714
25	0.142877	0.1876029655832049
26	0.1421998	0.20520288206289009
27	0.1348847	0.47324356264897816
28	0.1388873	0.3086429173360629
29	0.1386563	0.31696380589671685
30	0.1347128	0.4812548809372439
31	0.1449506	0.14066927786737143
32	0.1430046	0.1844157324061773
33	0.1404886	0.25496664884385967
34	0.1398484	0.27558981599186383
35	0.1342318	0.5040598748859884
36	0.1412805	0.230978776648516
37	0.139981	0.2712272023649803
38	0.1348202	0.47624089969078953
39	0.1398576	0.27528558952466203
40	0.1438682	0.16389403995059112
41	0.1385354	0.32137705232195435
42	0.1385857	0.31953607182168386
43	0.1431406	0.181063124460468
44	0.1402092	0.2638308871634962
45	0.1418337	0.21520467257320675
46	0.1376905	0.3533357743046398
47	0.1413349	0.22939202280796367
48	0.1354073	0.44934592050258715
49	0.1404026	0.2576726752654853
50	0.1382256	0.3328685583479283
51	0.1379641	0.34277297458716693
52	0.1398758	0.2746844275925281
53	0.1387562	0.31334735001012787
54	0.1356321	0.43928116680600426
55	0.1359128	0.42689780630476526
56	0.1353676	0.4511369004690785
57	0.132648	0.583005416879918
58	0.1393804	0.29136966365503
59	0.1376507	0.35488934163632235
60	0.134859	0.47443660143616095
61	0.1383509	0.3281891036158988
62	0.1413734	0.22827375502733407
63	0.1308118	0.6811647253067725
64	0.1312673	0.6562178123333344
65	0.1332229	0.5536896638513495
66	0.143574	0.1706819125728487
67	0.1356916	0.4366391220579168
68	0.1403895	0.25808661932329885
69	0.1368101	0.38870646235611284
70	0.1371511	0.37475744352429796
71	0.1409937	0.23947356504736877
72	0.1379975	0.34149751605184153
73	0.1366164	0.3967693273443803
74	0.1395357	0.2860671361637266
75	0.1394925	0.2875355391740215
76	0.1383261	0.32911187154436383
77	0.1366807	0.3940816511660815
78	0.138697	0.31548713389833277
79	0.1300709	0.7224890307641522
80	0.1372806	0.3695424196994904
81	0.1366705	0.3945072620639334
82	0.1367149	0.39265663795360406
83	0.1380634	0.33898991495928565
84	0.139971	0.2715545442796588
85	0.1349447	0.47046471228748066
