Dataset	Random-mean	P-value
273	0.11374627	4.629809703019208e-09
274	0.11494375	2.0154229535457406e-08
275	0.1123639	7.909790200881659e-10
276	0.11316091	2.21058812508039e-09
277	0.11377721	4.812524212927418e-09
278	0.11224625	6.782411918273387e-10
279	0.11113537	1.5472589479220658e-10
280	0.11424598	8.611604515480125e-09
281	0.11195176	4.6049043679428017e-10
282	0.11342678	3.0977254391348507e-09
283	0.11575399	5.2817516077371895e-08
284	0.11319847	2.3188940101318484e-09
285	0.11160511	2.906951511708948e-10
286	0.11258131	1.0494642754306597e-09
287	0.1137819	4.840827556304126e-09
288	0.11263219	1.1209688641793908e-09
289	0.11184321	3.989087857497552e-10
290	0.11209126	5.534246279498159e-10
291	0.11250332	9.484310175275576e-10
292	0.1110265	1.3352788353860193e-10
293	0.1123175	7.444827979780301e-10
294	0.11317641	2.2546709853012383e-09
295	0.11143054	2.3018665198107526e-10
296	0.11337466	2.9000807686993723e-09
297	0.11218533	6.262020671658242e-10
298	0.11114605	1.5697482071120117e-10
299	0.11284973	1.484223295240418e-09
300	0.11293080999999999	1.6471510791596047e-09
301	0.11282307	1.4341738624966268e-09
302	0.11296752	1.726544336191925e-09
303	0.11312458	2.1105351806691197e-09
304	0.11221438	6.50510873120486e-10
305	0.11383663	5.183353354280242e-09
306	0.11287033	1.5240607623820366e-09
307	0.11260493	1.0820865418027438e-09
308	0.11230025	7.278875005204585e-10
309	0.11249210999999999	9.347135079656257e-10
310	0.11228624	7.14675873207644e-10
311	0.11210784	5.656217123044335e-10
312	0.1117128	3.355166850046627e-10
313	0.11349439	3.3737860929613152e-09
314	0.11069919	8.551096704012419e-11
315	0.11350539	3.4209147622105654e-09
316	0.11374194	4.604784981253799e-09
317	0.11188547	4.218608820637247e-10
318	0.11273176	1.2749367432432034e-09
319	0.11191306	4.375373183625986e-10
320	0.11207778	5.436979785508665e-10
321	0.11028336	4.826271708486005e-11
322	0.11345696	3.218117512490332e-09
323	0.11243307	8.656060958579302e-10
324	0.111682	3.220491793604174e-10
325	0.1142823	9.00552852533315e-09
326	0.11104939	1.3773433567799874e-10
327	0.11316678	2.227182834854725e-09
328	0.11310686	2.0633521841816752e-09
329	0.11127634	1.871257018258601e-10
330	0.11255369999999999	1.0125484871165022e-09
331	0.11349909	3.3938448614830675e-09
332	0.11152821	2.623314373478544e-10
333	0.11376586	4.744695119936116e-09
334	0.11189804	4.2893370943316737e-10
335	0.11215432	6.012333548057143e-10
336	0.11191734	4.400196994980361e-10
337	0.11330996	2.671793930592382e-09
338	0.1109097	1.1394742257517207e-10
339	0.11305273	1.925509491160635e-09
340	0.11148958	2.491240028599243e-10
341	0.11306223	1.949032891773812e-09
342	0.11366257	4.168771014615441e-09
343	0.11202282	5.057425040675891e-10
344	0.11209572	5.566801031897376e-10
345	0.11355111	3.6237763177708337e-09
346	0.11155264	2.71035171890311e-10
347	0.11262389	1.108987820714973e-09
348	0.1121022	5.61443428205807e-10
349	0.11282798	1.4432659646722293e-09
350	0.11252342	9.735214203851319e-10
351	0.1112508	1.807998327697522e-10
352	0.112738	1.2852454065923022e-09
353	0.11312596	2.11425360080608e-09
354	0.1131191	2.0958321992580612e-09
355	0.11366176	4.164535893006485e-09
356	0.11386258	5.353911147259856e-09
357	0.11271719	1.2511801797780556e-09
358	0.11294082	1.668439142024346e-09
359	0.11201476	5.003987736714258e-10
360	0.11181519	3.843690534804387e-10
361	0.11442652	1.0750351851309525e-08
362	0.11021858	4.412255581136878e-11
363	0.11155896	2.73332444290049e-10
364	0.11287889	1.5409200469543612e-09
365	0.11477604	1.6457453248691353e-08
366	0.11170524	3.321608625117555e-10
367	0.11583805	5.8283345200602496e-08
368	0.11140567	2.2263813320379801e-10
369	0.11163079	3.008192816928135e-10
370	0.11123993	1.7817147098242745e-10
371	0.11180515	3.7928647824559544e-10
372	0.11051092	6.605419021841483e-11
373	0.11378528	4.861325859519032e-09
374	0.11369786999999999	4.357476002361632e-09
375	0.11128355	1.8895039750420424e-10
376	0.1139741	6.151291951681975e-09
377	0.11255319999999999	1.0118918041057948e-09
378	0.11583947	5.838023941461169e-08
379	0.11369567	4.3454757922218905e-09
380	0.11200865	4.963847205466582e-10
381	0.11276354	1.3282935904371489e-09
382	0.11243169	8.640520401728657e-10
383	0.11164366	3.060221761048382e-10
384	0.11229326	7.212662570431573e-10
385	0.11144643	2.3514014958312643e-10
386	0.11237681	8.044128576146565e-10
387	0.11322665999999999	2.403567156397536e-09
388	0.11183584	3.9503311740646677e-10
389	0.11194889	4.5874854367460196e-10
390	0.1149235	1.9668247365267425e-08
391	0.11097181	1.2398052141959838e-10
392	0.11327639	2.5603559969120765e-09
393	0.11305515	1.931475317644684e-09
394	0.11202569	5.076587397045185e-10
395	0.11239214	8.206547385992528e-10
396	0.11394124	5.905025714959131e-09
397	0.11219446	6.337446522915144e-10
398	0.11285786	1.4998225531673743e-09
399	0.11324135	2.4488795194158813e-09
400	0.11402558	6.557362339494552e-09
401	0.11178344999999999	3.685248485116714e-10
402	0.11404413	6.709993981139677e-09
403	0.11168892	3.250281408355965e-10
404	0.11288741	1.557881389279594e-09
405	0.11392334999999999	5.775019632656934e-09
406	0.11502017	2.2095710556613495e-08
407	0.11033634	5.192986458478441e-11
408	0.11545845	3.7278490998499116e-08
409	0.11270586	1.2330059244944355e-09
410	0.11227584	7.050204314708249e-10
411	0.11315924	2.2058890707542856e-09
412	0.11323795	2.438318383197528e-09
413	0.11285769	1.4994947360653264e-09
414	0.11358098999999999	3.7626473113851746e-09
415	0.1128448	1.4748412747436218e-09
416	0.11230295	7.304609410681385e-10
417	0.11436036	9.91249069750123e-09
418	0.11408873	7.091278674742006e-09
419	0.11340077	2.99750327593759e-09
420	0.11276922	1.338057109529792e-09
421	0.11426886	8.857754738670957e-09
422	0.11382686	5.120522217081016e-09
423	0.11271405	1.2461173083637394e-09
424	0.11256001	1.0208717053565987e-09
425	0.11113336	1.5430618430636475e-10
426	0.11355081	3.6224077077235593e-09
427	0.11313041	2.1262877790635783e-09
428	0.11269277999999999	1.2123451690340551e-09
429	0.11321258	2.360905093220818e-09
430	0.1118622	4.0906730330595174e-10
431	0.11083983	1.036099346275958e-10
432	0.11311526	2.0855890209950604e-09
433	0.11263787	1.1292407374593167e-09
434	0.11450612	1.185013067957244e-08
435	0.11189132	4.2513822298906246e-10
436	0.11349822	3.390123099974859e-09
437	0.11282855	1.4443251039313843e-09
438	0.11284608	1.477271591853194e-09
439	0.11257642	1.0428316459216577e-09
440	0.11249305	9.358562836846439e-10
441	0.11501697	2.2010882200872665e-08
442	0.11276687	1.3340091518296008e-09
443	0.11188879	4.237177976282507e-10
444	0.11235096	7.777341261956938e-10
445	0.11465536	1.4214837287346054e-08
446	0.11404941	6.754067922181395e-09
447	0.11155998	2.7370498838733126e-10
448	0.11350101	3.4020725168976377e-09
449	0.1141128	7.305742890121657e-09
450	0.11227411	7.034267066539573e-10
451	0.11329839	2.6328620951375765e-09
452	0.11327782	2.5650090696732105e-09
453	0.11521845	2.8020610749790952e-08
454	0.11298732	1.770905111332983e-09
455	0.11305114	1.9215995939728907e-09
456	0.11285707	1.4982997607880317e-09
457	0.11241656	8.471915877015197e-10
458	0.1111833	1.6507206238575544e-10
459	0.11374342999999999	4.613381336281198e-09
460	0.11209519	5.562922634051479e-10
461	0.11445443	1.112414455070752e-08
462	0.11390427	5.6394413171292885e-09
463	0.11294141	1.6697022340218402e-09
464	0.11090173	1.1271900003526558e-10
465	0.11351466	3.4611296201830062e-09
466	0.11096085	1.2214928244161865e-10
467	0.11334138	2.7803755738772625e-09
468	0.11323917	2.4421028428091566e-09
469	0.11242988	8.620178834230991e-10
470	0.11554394999999999	4.124666350032838e-08
471	0.11431441	9.368371836993018e-09
472	0.11292206	1.6287601051871405e-09
473	0.11139697999999999	2.2005811918062796e-10
474	0.11125639	1.8216623739235128e-10
475	0.11008514999999999	3.666210698561524e-11
476	0.11303372	1.879267391689872e-09
477	0.11300434	1.8099255432901814e-09
478	0.11100087	1.2896715579720572e-10
479	0.11374883	4.644667257217089e-09
480	0.11311737	2.0912113686821226e-09
481	0.11277651	1.3506908918245973e-09
482	0.11338564	2.9406672852593845e-09
483	0.11375899	4.704093014033687e-09
484	0.1137065	4.404862415763967e-09
485	0.11177234	3.6313131663659735e-10
486	0.11319317	2.3033030973128904e-09
487	0.11328272	2.5810158491483904e-09
488	0.11343842	3.143629059598827e-09
489	0.11085017999999999	1.05081132856796e-10
490	0.11060648	7.531505189594954e-11
491	0.11402696	6.5685996463301195e-09
492	0.11150022	2.5269538360746003e-10
493	0.11026394	4.698313463283081e-11
494	0.11311958999999999	2.097142800087652e-09
495	0.11333184	2.7469597110972786e-09
496	0.11513395	2.5327492756971693e-08
497	0.11258544	1.055098163870289e-09
498	0.11320732	2.3451578328427065e-09
499	0.11284997	1.4846815114936607e-09
500	0.11358707999999999	3.791581631238006e-09
501	0.11132902	2.0086587791925752e-10
502	0.11298858	1.7737654334297442e-09
503	0.11155044	2.7023993125400936e-10
504	0.11321621999999999	2.37186281993342e-09
505	0.11398354	6.223871501705687e-09
506	0.11384336	5.227070804601875e-09
507	0.11320463	2.337144250702789e-09
508	0.11334821	2.804542444088895e-09
509	0.11510903	2.458253534869922e-08
510	0.11212197	5.762236302399568e-10
511	0.1131458	2.1684249215621863e-09
512	0.11126774	1.8497178252923304e-10
513	0.1139855	6.239045308402505e-09
514	0.1117881	3.708054649522631e-10
515	0.11433627	9.623497793157864e-09
516	0.1143241	9.480639274358455e-09
517	0.11465689	1.424131305094284e-08
518	0.11299404	1.7862123849313586e-09
519	0.11278614	1.3675587409257646e-09
520	0.11181149	3.824882863224048e-10
521	0.11259387	1.0666897299557181e-09
522	0.11252667	9.776387911314788e-10
523	0.11470494	1.5097660594723373e-08
524	0.11204063	5.177491226617007e-10
525	0.11284827	1.481438787785357e-09
526	0.11220057	6.388418616395767e-10
527	0.1132701	2.539986622699964e-09
528	0.11288134	1.5457788644149133e-09
529	0.11321831	2.378176902375772e-09
530	0.11294234	1.6716951060094597e-09
531	0.1127219	1.2588121900340713e-09
532	0.11270904	1.23808070567301e-09
533	0.11274535	1.2974923013112065e-09
534	0.11221727	6.529790713506001e-10
535	0.11481661	1.7286020112620955e-08
536	0.11318137	2.2689578990728932e-09
537	0.11175742	3.560095103917111e-10
538	0.1116198	2.964450113185946e-10
539	0.1132092	2.3507743207442445e-09
540	0.11220485	6.424362642181086e-10
541	0.11503809	2.257665927609509e-08
542	0.11262145	1.1054895455063359e-09
543	0.11327597	2.5589909261786033e-09
544	0.11223861	6.714900726508331e-10
545	0.11292942	1.6442160508078981e-09
546	0.11264965	1.1465867062926184e-09
547	0.11393374	5.850179742529105e-09
548	0.11300754	1.8173551301619306e-09
549	0.11324479	2.4596103443426633e-09
550	0.11367541	4.23646933616073e-09
551	0.11311696	2.0901177174435404e-09
552	0.11249381	9.367812282524728e-10
553	0.1132	2.3234139142765016e-09
554	0.11301688	1.8392109701102955e-09
555	0.11332151	2.7112186963817317e-09
556	0.11296393	1.7186182013047695e-09
557	0.11350773	3.4310228574955162e-09
558	0.11266365	1.1675403730009206e-09
559	0.11186259999999999	4.092839782723227e-10
560	0.11174289	3.492052984066372e-10
561	0.11202631	5.080736318181622e-10
562	0.11086214999999999	1.0680813965597851e-10
563	0.11380506	4.9829914150666e-09
564	0.11196788	4.703950581907192e-10
565	0.11532662	3.187707236892874e-08
566	0.11074206	9.067170781962914e-11
567	0.11327432	2.5536350224515193e-09
568	0.1131661	2.225254238579716e-09
569	0.11276677	1.3338371639509502e-09
570	0.11504295	2.2708840995546033e-08
571	0.11337646	2.906696627126413e-09
572	0.11222694	6.613044772096121e-10
573	0.11515126	2.585783287939789e-08
574	0.1147017	1.503837451042014e-08
575	0.11159647	2.87364470310389e-10
576	0.11287778	1.5387236185363428e-09
577	0.11479821	1.6905322128030606e-08
578	0.11274923	1.3040032316988548e-09
579	0.11269192	1.2109986553653501e-09
580	0.11373626	4.572158040334228e-09
581	0.11425075	8.662365434286372e-09
582	0.11056304	7.095734781707666e-11
583	0.11373533	4.566837477621864e-09
584	0.11081178	9.972348819076839e-11
585	0.11233786999999999	7.645563671285697e-10
586	0.11537765	3.38709929739289e-08
587	0.11198904999999999	4.837196189121829e-10
588	0.11293508	1.656199357165561e-09
589	0.11150834	2.5545458170593833e-10
590	0.11239604	8.248376091679715e-10
591	0.11327712	2.5627303113654285e-09
592	0.11377411	4.793904904803138e-09
593	0.111348	2.060544877805278e-10
594	0.11395215	5.985704313926703e-09
595	0.11192542999999999	4.4474955299683834e-10
596	0.1125145	9.623077144452238e-10
597	0.11471607	1.5303057638571793e-08
598	0.11240315	8.325169999831513e-10
599	0.11326927	2.5373106137763825e-09
600	0.11442423	1.0720231301820398e-08
601	0.11478889	1.671561652999738e-08
602	0.11205845	5.300413657034974e-10
603	0.1127097	1.23913651647904e-09
604	0.1124491	8.838593167008114e-10
605	0.11215225	5.996017401017139e-10
606	0.1116143	2.942793203005988e-10
607	0.11356523	3.6887660361721233e-09
608	0.1125585	1.0188738718680186e-09
609	0.11148422	2.47343648195618e-10
610	0.11373026	4.537937851615909e-09
611	0.11345439	3.207690085303927e-09
612	0.11261619	1.0979848209158103e-09
613	0.11338816	2.95006014192828e-09
614	0.11282769	1.4427273955784093e-09
615	0.11298666	1.7694086455738868e-09
616	0.11334309	2.786406994964592e-09
617	0.11214833	5.965237744773365e-10
618	0.11070801	8.654864996633545e-11
619	0.11134801	2.0605725579279793e-10
620	0.11045281	6.097860009358039e-11
621	0.11197424	4.743599022841646e-10
622	0.11369043	4.317023146172564e-09
623	0.11141998	2.269513680329112e-10
624	0.11280411	1.3995869006744634e-09
625	0.11340729	3.022324942533528e-09
626	0.11326055	2.5093622086415418e-09
627	0.1141097	7.277771205833172e-09
628	0.11478656	1.6668514848182866e-08
629	0.11299694	1.7928580446720922e-09
630	0.11123633	1.7730926840105836e-10
631	0.1121234	5.77307344357083e-10
632	0.11238110999999999	8.089366546976519e-10
633	0.11426821	8.850668158860996e-09
634	0.11372913999999999	4.531577808043905e-09
635	0.11239038999999999	8.187845559208973e-10
636	0.11379594	4.926530365789496e-09
637	0.11307399	1.9785413181666507e-09
638	0.11135085	2.0684484640346872e-10
639	0.11367445	4.231370906805461e-09
640	0.11563469	4.590658149691884e-08
641	0.11481416	1.7234851912714278e-08
642	0.11477867	1.6509973465910845e-08
643	0.11370648	4.404752018982393e-09
644	0.11160979	2.925150148101188e-10
645	0.1121405	5.90421879974276e-10
646	0.11250899	9.554440424104673e-10
647	0.11295687	1.7031343955599367e-09
648	0.11234175	7.684394489486961e-10
649	0.11213549	5.86549669844382e-10
650	0.11195272	4.610745336742119e-10
651	0.11297751	1.7487889914947623e-09
652	0.11160008	2.8875154155804793e-10
653	0.11299435	1.7869216331106138e-09
654	0.11286936	1.5221617093626396e-09
655	0.11382649	5.118157391305523e-09
656	0.11254294	9.985081987800572e-10
657	0.11267063	1.178126584907611e-09
658	0.11371025	4.4256095738554635e-09
659	0.11279163	1.3772669081987704e-09
660	0.1123857	8.13792986681172e-10
661	0.11235068	7.774499388176726e-10
662	0.11181687	3.8522600750957035e-10
663	0.11126319999999999	1.838445236324864e-10
664	0.11219881	6.37369502048333e-10
665	0.11130999999999999	1.9579472582764245e-10
666	0.11215380999999999	6.00830960158475e-10
667	0.11200978	4.971247090548472e-10
668	0.11273559	1.2812543997015301e-09
669	0.11313531	2.1396162637194693e-09
670	0.11333841	2.7699302184086086e-09
671	0.11134516	2.0526984382778753e-10
672	0.11137325	2.1316099153542026e-10
673	0.11280634	1.4036122093651343e-09
674	0.11495192	2.0353592976107226e-08
675	0.11139808	2.203830780005798e-10
676	0.11322812	2.4080337468451397e-09
677	0.11257512	1.0410752741024108e-09
678	0.11224988	6.814720701116051e-10
679	0.11156303	2.7482193566077025e-10
680	0.11349226	3.364733764953354e-09
681	0.11132677	2.002593363165263e-10
682	0.11128258	1.887039008860848e-10
683	0.11517469	2.659291011112773e-08
684	0.11508476	2.3877517053979003e-08
685	0.11163228	3.014171771978163e-10
686	0.11116827	1.617568366390447e-10
687	0.11169572	3.2798170548918317e-10
688	0.11336457	2.8632663949054284e-09
689	0.11248022	9.203758157942899e-10
690	0.11338917999999999	2.95387033079784e-09
691	0.11245350999999999	8.88946585299369e-10
692	0.11132245	1.9909979916675833e-10
693	0.1136443	4.074259049913973e-09
694	0.11388546	5.508821469300808e-09
695	0.11240119999999999	8.304039100864224e-10
696	0.11306943	1.9670478547303546e-09
697	0.11265183	1.149825166983523e-09
698	0.11358512	3.7822458285771895e-09
699	0.11083372	1.0275092364400532e-10
700	0.11157637	2.7975986119551387e-10
701	0.11204164	5.184383048007087e-10
702	0.11196981	4.715947877962105e-10
703	0.11175544	3.550747239042556e-10
704	0.1126693	1.1761022347986953e-09
705	0.11165863	3.121848799953509e-10
706	0.11211815	5.733384199718527e-10
707	0.11442436	1.0721938999010984e-08
708	0.11168104	3.2163802918857465e-10
709	0.11276661	1.3335620284016025e-09
