Dataset	Random-mean	P-value
0	0.15178436	0.9014507291430085
1	0.15318289	0.7250673538824235
2	0.1499442	0.8602859902146425
3	0.15271689	0.7827236881848135
4	0.1501565	0.8875395512743317
5	0.15372108	0.6603908490921591
6	0.15175439	0.9053184592264085
7	0.15083429	0.9752871482991693
8	0.15225975	0.840473213527528
9	0.14973725	0.8338785370470116
10	0.15139968	0.9512409362778035
11	0.1495727	0.8130131555168194
12	0.152127	0.8574207760871049
13	0.15127241	0.9677656413427906
14	0.15218816	0.8496040883296432
15	0.14828739	0.6556368163584156
16	0.15157131	0.9289910777360599
17	0.15347603	0.6895600350340165
18	0.14596874	0.4101790840243221
19	0.14919597	0.7657631692984654
20	0.14694816	0.5066341993267296
21	0.15073404	0.9622637989507516
22	0.15090915	0.9850166153975723
23	0.14989289	0.8537228573182383
24	0.15183085	0.895455706965042
25	0.14999898	0.8673036556073752
26	0.14872899	0.7084020781834715
27	0.15172311	0.9093576499061236
28	0.1507492	0.9642326535922894
29	0.15151946	0.9357077750599094
30	0.15095801	0.9913681882241627
31	0.14996447	0.8628814478073553
32	0.14999026	0.8661858517408075
33	0.15121335	0.9754391253934702
34	0.15248081	0.8124189972614881
35	0.15020854	0.8942417490032063
36	0.1484595	0.6760151891787554
37	0.15214179	0.8555291922304338
38	0.15036125	0.913951134826131
39	0.15206303	0.8656116103056102
40	0.15108774	0.9917659345305296
41	0.14920639	0.7670592670047202
42	0.14944206	0.7965411000458351
43	0.14934724	0.7846416824967647
44	0.14917443	0.7630859901456379
45	0.15086707	0.9795471588711471
46	0.1513767	0.9542233075880378
47	0.14569619	0.38541995204412216
48	0.15134411	0.9584539677596056
49	0.15190514	0.8858883413728559
50	0.14837458	0.6659294819546102
51	0.15080682	0.9717177516084818
52	0.148446	0.6744078731518265
53	0.14957177	0.8128955913710025
54	0.15218577	0.8499092747056928
55	0.15043894	0.9239992994843904
56	0.15251811	0.8077079974536148
57	0.15094741	0.9899901770333727
58	0.14689062	0.5006554875944846
59	0.15033834	0.9109905888042544
60	0.15084912	0.9772143395072197
61	0.15123032	0.9732340009217137
62	0.15212661	0.8574706667366321
63	0.15455469	0.5651793932580482
64	0.1512958	0.964727437680476
65	0.14842535	0.6719521553608949
66	0.15162	0.9226883334843174
67	0.15104707	0.9970532999492137
68	0.15020994	0.8944221608683177
69	0.15178528	0.9013320366305944
70	0.15403266	0.6240410541719592
71	0.15066943	0.9538755219561624
72	0.14938742	0.789678082042677
73	0.15259367	0.7981863080685483
74	0.14766251	0.5838724752000188
75	0.14811003	0.634902448496695
76	0.14748302	0.5639574300217332
77	0.15166394	0.9170046219585579
78	0.15277976	0.7748668663195089
79	0.14793217	0.6143939626594712
80	0.14831751	0.6591851635723887
81	0.15033945	0.9111340004079301
82	0.15194844	0.8803195816030254
83	0.15073385	0.9622391247700132
84	0.15123112	0.9731300518384516
85	0.15204565	0.8678395169983297
86	0.15201379	0.8719263057384884
87	0.15043147	0.923032600504684
88	0.15212658	0.8574745045025403
89	0.15303103	0.743703315061099
90	0.14839087	0.6678595814175402
91	0.15256035	0.80238150924842
92	0.15205278	0.8669254085572247
93	0.15076796	0.966669347576647
94	0.14761647	0.5787329751843522
95	0.15018294	0.8909437654091823
96	0.14843332	0.6728995414673571
97	0.15149088	0.9394120474313634
98	0.15306034	0.7400943186912552
99	0.15080942	0.972055567189912
100	0.1527672	0.7764346640094373
101	0.14911382	0.7555681696748754
102	0.14926146	0.773919951861852
103	0.14966883	0.8251875517202676
104	0.15083528	0.975415796603769
105	0.15052206	0.9347631951391877
106	0.15076137	0.9658133506623099
107	0.14995403	0.8615444784109698
108	0.14681848	0.4932130493208149
109	0.15176928	0.9033965670530669
110	0.15220567	0.8473688748749613
111	0.14831656	0.6590731288799123
112	0.15081262	0.9724713471045614
113	0.15335515	0.7041243500411912
114	0.15072501	0.9610911665165288
115	0.15147062	0.9420387600080102
116	0.15036909	0.9149645362458367
117	0.15068959	0.9564923767791621
118	0.14953114	0.8077635893161732
119	0.15146634	0.9425937445769839
120	0.14761371	0.5784255511162391
