Dataset	Random-mean	P-value
855	0.5069382	3.744386869129863e-22
856	0.5155763	4.85101068437691e-20
857	0.5201291	5.789578473769173e-19
858	0.5156527	5.0595701541789943e-20
859	0.5160104	6.160424049917092e-20
860	0.509228	1.3868647223202413e-21
861	0.5223688	1.91803832464804e-18
862	0.5115643	5.197894492904204e-21
863	0.5077888	6.10015893482783e-22
864	0.520982	9.151555746131826e-19
865	0.5119038	6.290206160127527e-21
866	0.509254	1.4075228195890183e-21
867	0.5212375	1.0492636187460172e-18
868	0.5159335	5.905318645675688e-20
869	0.5167249	9.118389759420872e-20
870	0.5204186	6.764638378984416e-19
871	0.5224015	1.9516656412240337e-18
872	0.5161799	6.761909467493876e-20
873	0.5259152	1.2402538726745757e-17
874	0.5100867	2.2578065318359608e-21
875	0.5150036	3.5364355277657934e-20
876	0.5196278	4.419219454969274e-19
877	0.5136772	1.6947732992190363e-20
878	0.5221127	1.6737662178704696e-18
879	0.5203101	6.381494616761125e-19
880	0.5153621	4.31061426479989e-20
881	0.5226845	2.268158930831486e-18
882	0.5125976	9.279388641970389e-21
883	0.5131968	1.2968290290698313e-20
884	0.514154	2.208982858735948e-20
885	0.5222144	1.766846449228509e-18
886	0.5059229	2.0857881901144637e-22
887	0.5189421	3.050604585769613e-19
888	0.5159243	5.875508582895262e-20
889	0.524079	4.7401821604028095e-18
890	0.5121875	7.375319689102073e-21
891	0.5212046	1.0309599605793083e-18
892	0.5178507	1.6864880895772554e-19
893	0.5188626	2.9220406700415393e-19
894	0.512372	8.178569352780882e-21
895	0.5121644	7.280425685674616e-21
896	0.5209496	8.994102388495507e-19
897	0.5140765	2.115951564551234e-20
898	0.5144208	2.561336321025953e-20
899	0.5238722	4.250880759216133e-18
900	0.507455	5.038056007326259e-22
901	0.5183854	2.25567010321332e-19
902	0.5203938	6.675102886951334e-19
903	0.5144554	2.6109326561219384e-20
904	0.5191864	3.481767473942701e-19
905	0.5269576	2.131612940699709e-17
906	0.5176328	1.4976661294390774e-19
907	0.5092938	1.4397380641976251e-21
908	0.5209644	9.065690022547466e-19
909	0.5196644	4.507341116581519e-19
910	0.5177045	1.5573637140090718e-19
911	0.5176902	1.5452723082560362e-19
912	0.5104895	2.8357410675244707e-21
913	0.5197702	4.771977828065719e-19
914	0.5134632	1.504425289841021e-20
915	0.5214907	1.201318954932511e-18
916	0.5120109	6.67987500284155e-21
917	0.5211176	9.840671326165569e-19
918	0.5138622	1.878434889490849e-20
919	0.5132636	1.3460500071667192e-20
920	0.5189571	3.07548258526822e-19
921	0.5250253	7.791299293404369e-18
922	0.5191638	3.439470466188789e-19
923	0.5173248	1.2659694630354012e-19
924	0.5174714	1.3714503187723677e-19
925	0.5174031	1.3212664223115804e-19
926	0.513491	1.527901156442614e-20
927	0.5150321	3.5925780128413546e-20
928	0.5215108	1.214284756241589e-18
929	0.5161679	6.717476854223572e-20
930	0.5143532	2.4671152095369756e-20
931	0.5124772	8.674780222650169e-21
932	0.5144512	2.6048619134549342e-20
