Dataset	Random-mean	P-value
0	0.10181501	0.00021457409586413177
1	0.10226204	0.00027316540185783663
2	0.10049589	0.00010312744516703657
3	0.101875	0.00022168458214627253
4	0.09916728	4.781953828823701e-05
5	0.10041377	9.843063553730666e-05
6	0.10182838	0.00021613997368010802
7	0.10126922	0.00015904319179198964
8	0.1009187	0.00013085734318337715
9	0.10319703	0.0004475367611751726
10	0.09744178	1.683885138339767e-05
11	0.10376196	0.0005986341705927429
12	0.10202036	0.00023984399069952415
13	0.10078976	0.00012173097107125835
14	0.10101024	0.0001377247311778836
15	0.10442361	0.0008356902656725819
16	0.09958185	6.0978958982989486e-05
17	0.10245374	0.00030263858636100493
18	0.0998456	7.106781915228341e-05
19	0.09990005	7.333898219683012e-05
20	0.10133827	0.0001652320308930712
21	0.10225594	0.0002722733614156636
22	0.09814538	2.593271528972763e-05
23	0.0994741	5.726177300339451e-05
24	0.10172262	0.00020404178898438444
25	0.10107334	0.00014265513883040542
26	0.09991208	7.384996199736265e-05
27	0.10086893	0.00012726059216313658
28	0.10138287	0.0001693494151260747
29	0.10143819	0.00017459088510692945
30	0.09925318	5.0302200961546754e-05
31	0.09997373	7.652196727578835e-05
32	0.10184356	0.00021793087045265244
33	0.10324202	0.0004581190157863561
34	0.09906131	4.491706874453244e-05
35	0.10138989	0.00017000623224423258
36	0.1009623	0.00013408689155793276
37	0.09930413	5.183209176818644e-05
38	0.10027282	9.083748108709013e-05
39	0.10030239	9.238296686503741e-05
40	0.10170351	0.00020192491335586484
41	0.10251741	0.0003130705402758616
42	0.10344564	0.0005090054665379933
43	0.10287712	0.000378630453873697
44	0.09764777	1.912495894965078e-05
45	0.09981855	6.996448529301919e-05
46	0.10082929	0.00012446293231917004
47	0.10098032	0.00013544353193720415
48	0.10115189	0.00014902566107163908
49	0.10175568	0.00020775336778179856
50	0.10076756	0.00012022165232299705
51	0.10155359	0.00018602094580175501
52	0.10019254	8.676411142918646e-05
53	0.1001436	8.4366433240614e-05
54	0.10195838	0.0002319362913775362
55	0.10027105	9.074575218269559e-05
56	0.09924551	5.007564024110912e-05
57	0.10191949	0.0002271004286145503
58	0.09937474	5.402552573239549e-05
59	0.10188002	0.0002222895370616802
60	0.10209354	0.000249506924652503
61	0.10064618	0.00011227716710044506
62	0.10014221	8.429925931573473e-05
63	0.10257153	0.0003222021174096112
64	0.10224838	0.0002711716132891971
65	0.10143653	0.00017443140213894648
66	0.10082636	0.00012425846558925902
67	0.10138498	0.00016954658262362902
68	0.10076378	0.00011996642866592431
69	0.10135142	0.0001664360949683804
70	0.100429	9.9286130829324e-05
71	0.09992369	7.434630063939962e-05
72	0.10079057	0.00012178637793314356
73	0.10252787	0.00031481628558286946
74	0.10172392	0.00020418655050988678
75	0.10307299	0.0004195330690825641
76	0.10125335	0.0001576520211973115
77	0.09935829	5.350678248045814e-05
78	0.10196691	0.00023300984612922564
79	0.09911281	4.630606374642002e-05
80	0.10183789	0.0002172603110939533
81	0.09949392	5.7928973428659265e-05
82	0.09950927	5.845076388251828e-05
83	0.10136649	0.0001678261333490653
84	0.10076789	0.00012024395808913869
85	0.10004485	7.971819664482609e-05
86	0.10216576	0.0002594009641444181
87	0.09956446	6.036392396628594e-05
88	0.10087079	0.0001273933129552101
89	0.10043646	9.970773419876081e-05
90	0.10156582	0.0001872727733258869
91	0.10284906	0.0003730864524916863
92	0.10292169	0.0003875953430292373
93	0.10053033	0.00010515965451894485
94	0.10154553	0.00018520026172265034
95	0.10359762	0.0005503772942489309
96	0.10080166	0.0001225473736876487
97	0.10232103	0.0002819346581067216
98	0.09912523	4.664709883724007e-05
99	0.09883941	3.9372583429676954e-05
100	0.0984858	3.186029287489555e-05
101	0.10049339	0.00010298138249409527
102	0.09870183	3.62687531023502e-05
103	0.09850839	3.229621362174288e-05
104	0.09914082	4.7078556707524954e-05
105	0.1031109	0.00042791276710195646
106	0.09963584	6.2926543778298e-05
107	0.09973161	6.65272746520534e-05
108	0.10201707	0.00023941794388104834
109	0.10045425	0.00010071998575717314
110	0.09825578	2.7729163363576374e-05
111	0.1020621	0.00024531148181743047
112	0.0977003	1.9753715262300874e-05
113	0.10358709	0.0005474125420477497
114	0.10127145	0.000159239599764501
115	0.09846505	3.14648204772033e-05
116	0.10074818	0.0001189185316200266
117	0.10172389	0.0002041832087696475
118	0.10151283	0.00018190555193014842
119	0.10170726	0.0002023386751509539
120	0.10190697	0.00022556389330663303
121	0.10175903	0.00020813299122387054
122	0.10067821	0.0001143239546049222
123	0.10130864	0.00016254903101867843
124	0.10365451	0.0005666557942583881
125	0.10168656	0.00020006462855634541
126	0.10253383	0.00031581507377382814
127	0.10073488	0.00011803196932572667
128	0.10198764	0.0002356383607780537
129	0.1016379	0.00019481338890696193
130	0.0999543	7.567010903467738e-05
131	0.10254231	0.0003172412937419465
132	0.10019527	8.689974254385173e-05
133	0.10050592	0.00010371542116596406
134	0.10156057	0.0001867344294062879
135	0.10219896	0.0002640719730042851
136	0.10083338	0.00012474887992584068
137	0.10103896	0.00013994852026876482
138	0.09939096	5.454168948347034e-05
139	0.10034294	9.454283327879303e-05
140	0.10089632	0.00012922827745575662
141	0.10176634	0.00020896363176135715
142	0.10292734	0.00038874588774545535
143	0.10373067	0.0005891522992762528
144	0.10361922	0.0005565058106461034
145	0.10023882	8.909071526575845e-05
146	0.10348503	0.00051943988140471
147	0.10109087	0.00014405416143257256
148	0.0984512	3.120346080711428e-05
149	0.10043761	9.977287716274078e-05
150	0.10258162	0.0003239319834122875
151	0.10303029	0.0004102786009577143
152	0.10020331	8.730035089542813e-05
153	0.10193011	0.00022841149643427488
154	0.10059403	0.00010901861431759692
155	0.09966004	6.381853679970484e-05
156	0.09797977	2.344448648962195e-05
157	0.09829207	2.8345144236773723e-05
158	0.10022878	8.858101852430545e-05
159	0.09853682	3.2852903702298415e-05
160	0.10176794	0.00020914585667366727
161	0.1005234	0.00010474771469805523
162	0.10052634	0.00010492229029645637
163	0.09958082	6.09423657448645e-05
164	0.09594551	6.534175045325916e-06
165	0.10166942	0.000198199909226238
166	0.10029202	9.183816322360555e-05
167	0.10190643	0.0002254978415308427
168	0.10022036	8.815569357993868e-05
169	0.09965566	6.365620941307327e-05
170	0.09982335	7.015907819918837e-05
171	0.10129611	0.00016142684403546182
172	0.10172883	0.00020473417638055435
173	0.10114303	0.00014829389443195325
174	0.10065864	0.0001130692368851858
175	0.10065736	0.00011298762575672912
176	0.10277235	0.00035831602277763445
177	0.1005529	0.00010651192937068167
178	0.09820212	2.684167233367167e-05
179	0.09811037	2.5386584384648193e-05
180	0.09988582	7.273888307154912e-05
181	0.10238749	0.00029213083986627216
182	0.10488808	0.0010513989445823258
183	0.10154587	0.00018523481212682472
184	0.09756518	1.817487304378259e-05
185	0.09820684	2.6918638045121774e-05
186	0.10234954	0.0002862669878996766
187	0.09883088	3.9173018632058426e-05
188	0.09931778	5.22494100115906e-05
189	0.1022627	0.00027326208212161655
190	0.10005568	8.021587045014811e-05
191	0.09924796	5.014790412192183e-05
192	0.10031332	9.296050171647497e-05
193	0.1008634	0.00012686676856426743
194	0.10086579	0.00012703683295414508
195	0.10174198	0.00020620765068653013
196	0.10293477	0.00039026377436274283
197	0.1037871	0.0006063553261295385
198	0.1017358	0.0002055139347498125
199	0.10055879	0.00010686752338586983
200	0.09914232	4.71202690615865e-05
201	0.10154410999999999	0.000185056028596559
202	0.09971616	6.593346129219266e-05
203	0.09679588	1.1243284256728076e-05
204	0.10059702	0.0001092029995163167
205	0.10263062	0.00033245730583381
206	0.10105067	0.0001408649172297404
207	0.10019859	8.706495642558442e-05
208	0.10177106	0.0002095016255592154
