Dataset	Random-mean	P-value
154	0.19605235000000001	1.1688314989972627e-41
155	0.19610898	1.0641071857578397e-41
156	0.20060261	5.680093281950977e-45
157	0.1980969	3.875244151027115e-43
158	0.19599008	1.2958789679890805e-41
159	0.19373353	5.325694553488542e-40
160	0.19861519	1.6248239346881944e-43
161	0.20046025	7.230117463198134e-45
162	0.19456577	1.3598699648581067e-40
163	0.19905762	7.723172846836049e-44
164	0.19450893	1.4930569364775726e-40
165	0.19439995	1.7858439501159685e-40
166	0.19732149	1.4165289055148673e-42
167	0.20011769	1.2912503383845245e-44
168	0.20123356	1.9456876536491116e-45
169	0.19659159	4.776095277063917e-42
170	0.19683459	3.188322337841888e-42
171	0.19556271	2.628579265985081e-41
172	0.19864262	1.5516747004955106e-43
173	0.19463622	1.2111123689885086e-40
174	0.19441848	1.7323033954502759e-40
175	0.20034685	8.761278082744214e-45
176	0.20079779	4.079159780579024e-45
177	0.19592533	1.4426003456870285e-41
178	0.19725584	1.580459869611319e-42
179	0.19874283	1.3112665959807193e-43
180	0.20270679	1.5753419972373583e-46
181	0.20119197	2.088262919659505e-45
182	0.19641891	6.362954484132194e-42
183	0.19858804	1.7006112215654234e-43
184	0.19704925	2.2301613283987202e-42
185	0.19527932	4.197693204843955e-41
186	0.20068828	4.9120251038620754e-45
187	0.20098985	2.9441202806207384e-45
188	0.19917058	6.385762634717926e-44
189	0.19501362	6.506218014957774e-41
190	0.19718327	1.783757547998179e-42
191	0.20176144	7.92039281782684e-46
192	0.19995527	1.6993578349316855e-44
193	0.19588134	1.5516137218623605e-41
194	0.19324194	1.1892910529863874e-39
195	0.2001889	1.144689210177997e-44
196	0.19474006	1.02091629949786e-40
197	0.19438845	1.8198981463642927e-40
198	0.19962977	2.944679890020556e-44
199	0.19627577	8.069499464396374e-42
200	0.19965935	2.801281430113103e-44
201	0.19954837	3.3782056199627545e-44
202	0.200258	1.0183523849863648e-44
203	0.19850928	1.9409952907576942e-43
204	0.19337474	9.574740760808693e-40
205	0.19933345	4.853567759854028e-44
206	0.1970364	2.27841736212389e-42
207	0.19669396	4.028669279642455e-42
208	0.19618948	9.311388343685665e-42
209	0.20236337	2.8347292296869055e-46
210	0.19982125	2.131245422886627e-44
211	0.19768228	7.754924144778861e-43
212	0.1951009	5.634314654870831e-41
213	0.19910357	7.148387260767045e-44
214	0.19792718	5.148732373481303e-43
215	0.20054988	6.211232225213907e-45
216	0.19785199	5.83896989551395e-43
217	0.19566428	2.222207966852114e-41
218	0.19965883	2.8037411464186e-44
219	0.19326357	1.148038197065686e-39
220	0.20019909	1.1251199967365776e-44
221	0.1972028	1.7266125397126975e-42
222	0.19592305	1.4480581022728037e-41
223	0.19720644	1.7161654228139334e-42
224	0.20175329	8.03119621414411e-46
225	0.19943073	4.1195356577759367e-44
226	0.20107527	2.5464215514064916e-45
227	0.19737984	1.2851156793412182e-42
228	0.20274471	1.4763143589190007e-46
229	0.19897416	8.887557391361264e-44
230	0.1983177	2.6767052293458164e-43
231	0.20024054	1.0488974240640341e-44
232	0.20089492	3.45913882848237e-45
233	0.19528065	4.1884886515083935e-41
234	0.20165014	9.574664268851287e-46
235	0.19653161	5.276674882741882e-42
236	0.19178139	1.276950128377094e-38
237	0.1935197	7.555501637483692e-40
238	0.19724716	1.6035046385340415e-42
239	0.19521317	4.681863491195106e-41
240	0.19960128	3.0897088930588885e-44
241	0.19756197	9.481583592539418e-43
242	0.2077803	2.420146880594774e-50
243	0.19747021	1.1051744729896724e-42
244	0.19468557	1.1166802166495795e-40
245	0.20130957	1.709733191905534e-45
246	0.19599231	1.291099994987086e-41
247	0.19768827	7.677670963796228e-43
248	0.19737457	1.296467508406783e-42
249	0.19560623	2.446102550980279e-41
250	0.19886105	1.0749672471264267e-43
251	0.2008854	3.515502663155667e-45
252	0.19080124	6.209630227295101e-38
253	0.19557539	2.574055244969872e-41
254	0.20044837	7.377121190710192e-45
255	0.20369946	2.868748946915319e-47
256	0.19444546	1.6571951457528928e-40
257	0.19591599	1.4650888784487051e-41
258	0.19717776	1.8002182048607495e-42
259	0.19522655	4.5796364150585494e-41
260	0.19658795	4.8050769108452695e-42
261	0.19758276	9.157952173237115e-43
262	0.19519004	4.863976265617267e-41
263	0.19313995	1.4046093667404645e-39
264	0.19398786	3.5114349519748285e-40
265	0.19302535	1.6931996217982963e-39
266	0.19604147	1.1900980708936065e-41
267	0.19642454	6.303745016854733e-42
268	0.19258298	3.479121538030506e-39
269	0.19926993	5.401844038053521e-44
270	0.20014751	1.2277270389199626e-44
271	0.19547399	3.043670034554341e-41
272	0.19809581	3.882325380546483e-43
273	0.19883307	1.126740852606574e-43
274	0.19863469	1.5724779953236498e-43
275	0.19981192	2.1650991363609672e-44
276	0.20048959	6.879458054546257e-45
277	0.19508312	5.801936379276236e-41
278	0.19727817	1.5226813203216874e-42
279	0.19917735	6.313379507934382e-44
280	0.19638792	6.698933767535509e-42
281	0.2000799	1.3764806573771334e-44
282	0.19764454	8.259798527852706e-43
283	0.19601391	1.245710008323464e-41
284	0.19397843	3.5661226205111993e-40
285	0.19946037	3.9187170246830694e-44
286	0.19829065	2.8008969556079665e-43
287	0.19536901	3.619971204879911e-41
288	0.19624569	8.482444246932372e-42
289	0.19433561	1.9848790564797396e-40
290	0.198409	2.2966793010200795e-43
291	0.20086412	3.644826067380002e-45
292	0.19889823	1.0098222561255907e-43
293	0.19865794	1.5122587249164327e-43
294	0.19919801	6.097506937294574e-44
295	0.19783061	6.0515686626013446e-43
296	0.19701619	2.3564271015653894e-42
297	0.19737489	1.2957753714192709e-42
298	0.20145584	1.3330004838381182e-45
299	0.19711072	2.013047796713513e-42
300	0.19801973	4.4098262362194565e-43
301	0.20128313	1.7883828449016048e-45
302	0.19592377	1.446332380331174e-41
303	0.1987281	1.3441253183600019e-43
304	0.19599422	1.287020763670782e-41
305	0.19790174	5.372647103307174e-43
306	0.19692816	2.7284791931203998e-42
307	0.18940484	5.816805086377512e-37
308	0.19304467	1.6407055425981304e-39
