Dataset	Random-mean	P-value
0	0.13729588	0.303067287537389
1	0.13587812	0.4018550149260489
2	0.13601457	0.3915814187838368
3	0.13565682	0.41885770300596914
4	0.13724013	0.30661686660007315
5	0.13828	0.24490995810292504
6	0.1370412	0.31950682278206743
7	0.13453699	0.511156335204414
8	0.13790447	0.26610180481986234
9	0.13695981	0.3248815852454916
10	0.1338176	0.5756290282903853
11	0.13524483	0.45161776458988545
12	0.13613475	0.38266646067427523
13	0.1341328	0.5469108591638892
14	0.13794805	0.26357956510757946
15	0.13837288	0.23985687552767201
16	0.13530424	0.4468059284902496
17	0.13706054	0.3182382872556909
18	0.13243658	0.7091164055188847
19	0.1355338	0.42849013822076565
20	0.13663096	0.3471945900388277
21	0.13588619	0.40124293521747245
22	0.13602667	0.39067816203446126
23	0.13585815	0.40337207756117666
24	0.13509342	0.46401291267937084
25	0.13442449	0.520983750481212
26	0.14017049	0.15618660372455828
27	0.13588853	0.40106555982718584
28	0.13601522	0.3915328644640784
29	0.1361831	0.3791153054519564
30	0.13629906	0.3706815793840148
31	0.13924578	0.19594062448321864
32	0.13492905	0.47768129056986053
33	0.13557696	0.4250961021376567
34	0.14167184	0.10511452870200316
35	0.1363004	0.3705848090481991
36	0.13687668	0.33043177678075075
37	0.13042018	0.9200721506583465
38	0.13380259	0.5770142218631962
39	0.13359611	0.5962270260076789
40	0.1353617	0.4421799689734446
41	0.1355407	0.427946474174423
42	0.13623029	0.37566901403822484
43	0.13508206	0.46495049135546507
44	0.1397463	0.17358762854659407
45	0.13296796	0.6563927440560156
46	0.13872932	0.22115003925708485
47	0.13575122	0.41155355539568694
48	0.13307947	0.6455324878327204
49	0.13613172	0.38288968291111747
50	0.13619686	0.378108403139345
51	0.13605616	0.38848207339461893
52	0.13804901	0.2578000523339133
53	0.13452685	0.512038116602057
54	0.13476356	0.4916628503097059
55	0.13644515	0.36022415429744903
56	0.13203832	0.7495859288444309
57	0.13530328	0.4468834493357856
58	0.13777928	0.2734397261755673
59	0.13893544	0.2108228781279493
60	0.13609941	0.38527495317715854
61	0.13747903	0.29159959134082103
62	0.13623028	0.3756697422793085
63	0.13553175	0.4286517391575577
64	0.13434262	0.5281963029192298
65	0.13493032	0.4775748429143458
66	0.13467251	0.4994481607499678
67	0.13878476	0.2183372750616271
68	0.13868347	0.2234958441070625
69	0.13504581	0.46794937391804214
70	0.13488398	0.4814673335811065
71	0.1370526	0.31875868143769315
72	0.13609786	0.3853896095097533
73	0.13771054	0.2775273051832627
74	0.13576497	0.41049601308710437
75	0.13513199	0.46083748714505135
76	0.13622842	0.37580521031613423
77	0.1375912	0.2847224151345097
78	0.13576304	0.4106443558746502
79	0.13653459	0.3539143921190898
80	0.13372172	0.5845042429813817
81	0.13842306	0.23715771659603174
82	0.13695733	0.3250462779091605
83	0.13432295	0.5299367485783766
84	0.132235	0.729505663709102
85	0.13419335	0.5414765935681138
86	0.13423688	0.5375866103952776
87	0.1354681	0.433686901666662
88	0.13241798	0.7109892845626977
89	0.13503419	0.46891293897989295
90	0.13246864	0.7058923445520123
91	0.13541017	0.4382992193875196
92	0.13922842	0.19675219095830918
93	0.13445846	0.5180060646223932
94	0.14116984	0.12046051894864726
95	0.13824141	0.24703128777273825
96	0.13555323	0.4269602414205803
97	0.13642767	0.36146554194493075
98	0.13865013	0.2252127705356555
99	0.13936344	0.19050483042892483
100	0.14112108	0.12204024206254835
101	0.1390222	0.2065821513411644
102	0.13968736	0.17611608321778974
103	0.135633	0.42071276973260774
104	0.13785021	0.26926536605420054
105	0.14005781	0.1606740744706391
106	0.1359671	0.3951372720592936
107	0.13661684	0.34817404637368743
108	0.13510334	0.4631950456419016
109	0.13605225	0.3887728128610266
110	0.13527425	0.44923126695822313
