Dataset	Random-mean	P-value
0	0.09772987	0.005268479051596161
1	0.09776989	0.0054232595248929335
2	0.09594025	0.001330365703781293
3	0.09739178	0.004112164366411306
4	0.09703671999999999	0.0031506201274372945
5	0.09915828	0.01409815961889922
6	0.0969253	0.002894243196014623
7	0.09671757	0.002466579222202142
8	0.09702026	0.0031114833763332818
9	0.09733766	0.003950160626772684
10	0.09741537	0.004184651707011026
11	0.09491041	0.0005605449583057582
12	0.09882675	0.011320268708246933
13	0.09721496	0.0036041684981868755
14	0.09567426	0.001069596026126332
15	0.09710181	0.0033098289682807537
16	0.09851241	0.009147704954786394
17	0.09602629	0.0014265684068612292
18	0.09915999	0.014113927684552503
19	0.09727701	0.003775527954290252
20	0.09785535	0.00576763857372539
21	0.09632468	0.0018122073060899003
22	0.09744068	0.004263714560917497
23	0.09737898	0.004073312244067771
24	0.09747045	0.004358445682559661
25	0.09877841	0.010958804842606517
26	0.09701258	0.0030933751598030343
27	0.09744654	0.004282212399730372
28	0.09516792	0.0006992300180287823
29	0.09452988	0.00040189201895018327
30	0.09795432	0.006191069153261505
31	0.09586594	0.001252144229388659
32	0.09805593	0.006654788234212393
33	0.09646219	0.0020204482187569225
34	0.09735819	0.004010919000401683
35	0.10020816	0.027255287249957363
36	0.09918991	0.014392358012295058
37	0.09768361	0.005094555762964665
38	0.09785216	0.0057544367591440895
39	0.09703695	0.0031511701677493713
40	0.09557988	0.0009890805257287288
41	0.09726124	0.003731287475497437
42	0.09813945	0.0070591352593960596
43	0.09728478	0.003797500806867744
44	0.09738562	0.004093424905586956
45	0.09691618	0.0028741271181917743
46	0.09726992	0.003755579190815011
47	0.09770058	0.005157744391475758
48	0.09846473	0.008852972321005435
49	0.09695992	0.0029717828969821887
50	0.09914694	0.013993986159982603
51	0.09823277	0.007536970439424541
52	0.09709413	0.0032906689980661823
53	0.0979844	0.006325210946352701
54	0.09785085	0.005749023239257544
55	0.09672451	0.0024798764154965736
56	0.09682577	0.00268151719809478
57	0.09797607	0.006287803242450301
58	0.09685296	0.002738161829100637
59	0.09770149	0.005161152788894394
60	0.09824831	0.007619305894653568
61	0.09601427	0.0014127529771491825
62	0.09820476	0.0073905823191321406
63	0.09848073	0.008950914174511703
64	0.09633859	0.0018323358661465497
65	0.09603164	0.0014327575908653683
66	0.09574799	0.0011366776808447734
67	0.0965174	0.002110082026379437
68	0.09844169	0.008713621578036918
69	0.09896764	0.01243503319799791
70	0.09700654	0.0030792015144555226
71	0.09925421	0.015007205270125301
72	0.09755428	0.0046355642678425416
73	0.0973675	0.004038751100092718
74	0.09766166	0.005013864281326189
75	0.09807048	0.006723692332643633
76	0.09945056	0.017030603387419702
77	0.0971504	0.0034334296956666957
78	0.09748384	0.0044016742151518455
79	0.09724904	0.003697386699347535
80	0.09976512	0.0207735661310139
81	0.09856644	0.009492274558329822
82	0.09621223	0.0016568111619751783
83	0.0973033	0.0038503440824733766
84	0.09719341	0.0035463342377293123
85	0.09751788	0.004513328748447996
86	0.0972653	0.0037426318550025086
87	0.09711694	0.0033478733457952747
88	0.09695214	0.002954194083380556
89	0.09494773	0.0005789134470665719
90	0.09815516	0.007137617618502556
91	0.09503113	0.0006220110073679309
92	0.09731092	0.003872280044816485
93	0.09732011	0.0038988869530969107
94	0.09687801	0.002791315709310056
