Dataset	Random-mean	P-value
568	0.1949674	9.063919911787271e-31
569	0.1945624	1.4121836503926611e-30
570	0.1968493	1.1395226918036108e-31
571	0.1922888	1.669858226283511e-29
572	0.1888768	6.391211920796408e-28
573	0.1928222	9.381486810697985e-30
574	0.1940187	2.55693318816997e-30
575	0.1942129	2.0688062660334663e-30
576	0.197659	4.638251951882008e-32
577	0.1933821	5.111859056291975e-30
578	0.192009	2.257969139138076e-29
579	0.1925377	1.2762328887421307e-29
580	0.1904131	1.2500768333197663e-28
581	0.1890888	5.107357646966025e-28
582	0.1911226	5.853322861121199e-29
583	0.1928604	9.001362906290889e-30
584	0.1873365	3.230333191159642e-27
585	0.1855495	2.0744175711614243e-26
586	0.1921052	2.0355853739214945e-29
587	0.1932268	6.0507046573182374e-30
588	0.1948444	1.0371668404221016e-30
589	0.1975121	5.461407162632096e-32
590	0.1923555	1.5538531494730548e-29
591	0.1925229	1.2968115117984263e-29
592	0.1979956	3.188379845076446e-32
593	0.1913953	4.3688502335432355e-29
594	0.1936418	3.854583086415143e-30
595	0.1919123	2.5058481693146726e-29
596	0.1944011	1.6844765176944985e-30
597	0.1927264	1.0406472414168106e-29
598	0.1862448	1.008725431279872e-26
599	0.1899052	2.1476348939069047e-28
600	0.1904092	1.2552902866565232e-28
601	0.1920811	2.0891629374260254e-29
602	0.188721	7.534785551303232e-28
603	0.1928563	9.041416445831736e-30
604	0.1946564	1.2741900010567342e-30
605	0.1891332	4.872858079246735e-28
606	0.1900974	1.7502849972928857e-28
607	0.2000497	3.190374177200732e-33
608	0.1933398	5.352180251735086e-30
609	0.1906979	9.222088833409611e-29
610	0.184679	5.091945815781717e-26
611	0.1942025	2.0924219934550394e-30
612	0.1963172	2.052660393059495e-31
613	0.1908622	7.735934744850065e-29
614	0.1942748	1.9336328716550465e-30
615	0.1974217	6.038626939489283e-32
616	0.2013191	7.597307405224891e-34
617	0.189279	4.175549851754304e-28
618	0.1885795	8.74855685091158e-28
619	0.1924161	1.455423517982952e-29
620	0.1931847	6.333525861584594e-30
621	0.1960725	2.6891006718285533e-31
622	0.1939786	2.6711816406818953e-30
623	0.1931352	6.68291837785224e-30
624	0.1910454	6.358103537939694e-29
625	0.1933759	5.146400303105942e-30
626	0.1929948	7.781713249323855e-30
627	0.1936952	3.637014244874611e-30
628	0.1932568	5.8568689613274214e-30
629	0.192619	1.1688478321973122e-29
630	0.1910984	6.00711275254544e-29
631	0.193305	5.558291872017029e-30
632	0.1879055	1.7787348957502945e-27
633	0.1938973	2.9186285256082287e-30
634	0.1939865	2.648279198529285e-30
635	0.1913233	4.7198491108111597e-29
636	0.1968	1.2034710379844655e-31
637	0.1894345	3.5409047101890857e-28
638	0.1848565	4.241775084908087e-26
639	0.1945083	1.4982416497171255e-30
640	0.1940637	2.4345033834623096e-30
641	0.1912209	5.267859734840963e-29
642	0.195695	4.076041289475421e-31
643	0.1959623	3.03652130090607e-31
644	0.1933862	5.089144026947502e-30
645	0.1946093	1.3415695092626832e-30
646	0.1899135	2.1287547858353134e-28
647	0.1964272	1.8177745005600292e-31
648	0.1934515	4.74060738528576e-30
649	0.1973226	6.741344647585559e-32
650	0.1837728	1.2895550208535514e-25
651	0.192297	1.65514491359181e-29
652	0.1877516	2.09071184587898e-27
653	0.1895185	3.2389773797986535e-28
654	0.1954996	5.053438525537455e-31
655	0.1945797	1.3857158582465907e-30
656	0.1900084	1.9242674797416985e-28
657	0.191096	6.022581916136604e-29
658	0.1919972	2.2868595721373641e-29
659	0.1909017	7.415729788592834e-29
660	0.1949774	8.965107949401183e-31
661	0.1875362	2.6206373734790376e-27
662	0.1836752	1.4248047247294245e-25
663	0.1920353	2.1948771845562066e-29
664	0.1937771	3.326830879818676e-30
665	0.1860032	1.2963990206902744e-26
666	0.1915581	3.6679934084816335e-29
667	0.1861145	1.1549468824965862e-26
668	0.1968335	1.1596402257795628e-31
669	0.1906799	9.401249455487606e-29
670	0.1985925	1.637487071974697e-32
671	0.1917523	2.976777121743578e-29
672	0.1855312	2.1140633967128123e-26
673	0.19012	1.7086541430178383e-28
674	0.1939499	2.756054584169041e-30
675	0.1984009	2.0284808086281265e-32
676	0.1834707	1.7555759959167757e-25
677	0.1965705	1.5514500846928754e-31
678	0.1997844	4.301007662457038e-33
679	0.1966219	1.465703250088194e-31
680	0.1948324	1.0508892137312755e-30
681	0.1912586	5.059108097182233e-29
682	0.1936829	3.6860197013519234e-30
683	0.1942373	2.014435722072488e-30
684	0.1892059	4.511784522386616e-28
685	0.1925763	1.2240770324301103e-29
686	0.1865355	7.454749693806819e-27
687	0.1965744	1.5447725839494986e-31
688	0.1890683	5.219381627348489e-28
689	0.1934622	4.6858054386677525e-30
690	0.187829	1.9275520604567724e-27
691	0.1930748	7.135310658911818e-30
692	0.193597	4.0470648363581565e-30
693	0.1990783	9.505409513969241e-33
694	0.1917222	3.0747407140121304e-29
695	0.2011924	8.770853635849396e-34
696	0.1853022	2.678665766186747e-26
697	0.1961494	2.470383457580987e-31
698	0.1929176	8.460629385323057e-30
699	0.1953395	6.025532004116117e-31
700	0.1891567	4.753106580139768e-28
701	0.1918872	2.574497069623369e-29
702	0.1906507	9.699277052902503e-29
703	0.1900263	1.8879464567681714e-28
704	0.1940185	2.557490767307211e-30
705	0.1924764	1.3636389521789198e-29
706	0.1990803	9.484122009750488e-33
707	0.1913091	4.7923150926938107e-29
708	0.1968564	1.1305959926495811e-31
709	0.1896089	2.94259153496483e-28
710	0.1875779	2.508554465538218e-27
711	0.1954191	5.520959199976232e-31
712	0.1880836	1.4750484277621405e-27
